TURN GAMMA DELTAQ ALPHA0 ALPHA1 ETA0 ETA1
 1.000000000000000  7.085620639658848 0.5614556465863454E-002 0.1942196027768793E-001 0.7790988253137697E-001 -.4959717408242921E-003 -5.892808305464696
 2.000000000000000  7.085621279317697 0.5613112931726908E-002 0.1942212163767669E-001 0.7791020193994591E-001 -.4958085827317660E-003 -5.892807988645839
 3.000000000000000  7.085621918976545 0.5611669397590361E-002 0.1942228299948345E-001 0.7791052142925640E-001 -.4956454228214786E-003 -5.892807671746240
 4.000000000000000  7.085622558635394 0.5610225863453815E-002 0.1942244436310811E-001 0.7791084099929416E-001 -.4954822610935342E-003 -5.892807354765914
 5.000000000000000  7.085623198294242 0.5608782329317269E-002 0.1942260572855076E-001 0.7791116065004643E-001 -.4953190975478527E-003 -5.892807037704872
 6.000000000000000  7.085623837953091 0.5607338795180723E-002 0.1942276709581212E-001 0.7791148038149666E-001 -.4951559321836954E-003 -5.892806720563133
 7.000000000000000  7.085624477611939 0.5605895261044177E-002 0.1942292846489079E-001 0.7791180019363393E-001 -.4949927650024742E-003 -5.892806403340707
 8.000000000000000  7.085625117270788 0.5604451726907631E-002 0.1942308983578825E-001 0.7791212008644115E-001 -.4948295960027042E-003 -5.892806086037609
 9.000000000000000  7.085625756929637 0.5603008192771084E-002 0.1942325120850402E-001 0.7791244005990468E-001 -.4946664251848747E-003 -5.892805768653855
 10.00000000000000  7.085626396588485 0.5601564658634538E-002 0.1942341258303804E-001 0.7791276011401227E-001 -.4945032525490306E-003 -5.892805451189457
 11.00000000000000  7.085627036247334 0.5600121124497992E-002 0.1942357395939100E-001 0.7791308024874644E-001 -.4943400780945024E-003 -5.892805133644432
 12.00000000000000  7.085627675906182 0.5598677590361446E-002 0.1942373533756247E-001 0.7791340046409653E-001 -.4941769018216892E-003 -5.892804816018791
 13.00000000000000  7.085628315565031 0.5597234056224900E-002 0.1942389671755263E-001 0.7791372076004510E-001 -.4940137237304382E-003 -5.892804498312551
 14.00000000000000  7.085628955223879 0.5595790522088354E-002 0.1942405809936127E-001 0.7791404113658183E-001 -.4938505438209576E-003 -5.892804180525722
 15.00000000000000  7.085629594882728 0.5594346987951807E-002 0.1942421948298957E-001 0.7791436159368811E-001 -.4936873620920539E-003 -5.892803862658323
 16.00000000000000  7.085630234541578 0.5592903453815261E-002 0.1942438086843648E-001 0.7791468213135340E-001 -.4935241785447748E-003 -5.892803544710365
 17.00000000000000  7.085630874200427 0.5591459919678715E-002 0.1942454225570232E-001 0.7791500274956152E-001 -.4933609931788256E-003 -5.892803226681864
 18.00000000000000  7.085631513859275 0.5590016385542169E-002 0.1942470364478749E-001 0.7791532344829853E-001 -.4931978059937829E-003 -5.892802908572834
 19.00000000000000  7.085632153518124 0.5588572851405623E-002 0.1942486503569232E-001 0.7791564422755125E-001 -.4930346169893240E-003 -5.892802590383288
 20.00000000000000  7.085632793176972 0.5587129317269077E-002 0.1942502642841617E-001 0.7791596508730447E-001 -.4928714261660909E-003 -5.892802272113241
 21.00000000000000  7.085633432835821 0.5585685783132530E-002 0.1942518782295969E-001 0.7791628602754438E-001 -.4927082335234208E-003 -5.892801953762707
