   80000.000000000000       -632.95258946224726        34.803768015243236        6.3175229733631729E-003   6.1884367025681428E-003  -7.6541858993056720E-004   5624.0000000000000        0.0000000000000000        6.9957356076759059        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -5.2073759705629011E-004  -3.8687729050903848E-002   0.0000000000000000       -4.6787708246481889     
   180000.00000000000       -1171.3428098565894       -150.98061291221157       -2.7255176384183961E-002  -2.6703327363320050E-002   7.2781109245515343E-004   5654.0000000000000        0.0000000000000000        7.0277185501066102        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -3.3518035048723041E-004  -3.8958595761673799E-002   0.0000000000000000       -8.6585388157975522     
   1000000.0000000000       -204.86309645906709       -1.0843336454982910       -1.8730995145612112E-004  -1.8378536364377815E-004   1.1031361695296611E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       -1.5143432457936745     
   460000.00000000000       -963.09033349859430        125.47272467614633        2.2307352222718017E-002   2.1866978856072906E-002  -6.8560759815376011E-004   5738.0000000000000        0.0000000000000000        7.1172707889125801        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.7113765546543369E-004  -3.9697867315815163E-002   0.0000000000000000       -7.1191413525968112     
   1000000.0000000000        109.39625400872556        8.8343143793126284        1.5260570437955383E-003   1.4973414202224793E-003   1.0327317500071771E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       0.80865456608161423     
   1000000.0000000000       -268.82105118266236        21.070264669937146        3.6397194432530137E-003   3.5712312999893465E-003   9.6548693629713313E-004   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       -1.9871189600366068     
   1000000.0000000000       -47.788421057958821       -6.3411439627548614       -1.0953818252997854E-003  -1.0747701631787900E-003   1.1404499927443234E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000      -0.35325089734120924     
   1000000.0000000000        125.48351788983862       -10.334711483981254       -1.7852386250432888E-003  -1.7516460142341108E-003   1.1687970822319704E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       0.92757124664897883     
   320000.00000000000       -1029.0757438030225       -112.13926722507823       -2.0088989033665215E-002  -1.9687371352717385E-002   7.1137944795313514E-004   5696.0000000000000        0.0000000000000000        7.0724946695095952        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -7.9617246802599767E-005  -3.9331709708354007E-002   0.0000000000000000       -7.6069039713532876     
   1000000.0000000000       -164.05595306849463        9.9127686574666658        1.7123513816382509E-003   1.6801302809265535E-003   1.0250766797551584E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       -1.2126977906494651     
   1000000.0000000000       -50.684832985100066       -5.5278917019633358       -9.5489901161706510E-004  -9.3693079694293828E-004   1.1346773760325345E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000      -0.37466110696273064     
   1000000.0000000000        405.77988076360879       -16.238983786954698       -2.8051543705751554E-003  -2.7523701333821522E-003   8.6163496259457546E-004   5900.0000000000000       -5.0000000000000001E-003   7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000        2.9995154438960290     
   1000000.0000000000        159.11527507250054       -9.6868991680279866       -1.6733342366129890E-003  -1.6418473166149130E-003   1.1641987892035137E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000        1.1761764137778137     
   1000000.0000000000        79.427404649106379        9.5191772110036386        1.6443616120349518E-003   1.6134198662718030E-003   1.0278704654856257E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000       0.58712552841515853     
   1000000.0000000000       -60.794275325214883       -13.777175474559744       -2.3798967043546517E-003  -2.3351144872135157E-003   1.1932323357440894E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000      -0.44938986968819461     
   360000.00000000000       -704.35254005511115       -99.168741927995896       -1.7726754265683726E-002  -1.7373640842325840E-002   5.2276108908235104E-004   5708.0000000000000        0.0000000000000000        7.0852878464818767        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -7.4876690910261057E-006  -3.9437028399948434E-002   0.0000000000000000       -5.2065575993243653     
   1000000.0000000000       -114.10704934496906       -8.5693452323629735       -1.4802857461340127E-003  -1.4524313953157583E-003   1.1562661822666865E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000      -0.84347665567734598     
   1000000.0000000000        144.95473566172834        6.2896345392309128        1.0864839849903391E-003   1.0660397524120192E-003   1.0507943636379230E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000        1.0715020356973151     
   100000.00000000000       -610.13311511096231        18.580445467032078        3.3689693542962415E-003   3.3002567437001914E-003  -6.1408814097228684E-004   5630.0000000000000        0.0000000000000000        7.0021321961620471        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -4.8342264285625158E-004  -3.8742196692962000E-002   0.0000000000000000       -4.5100898008146206     
   1000000.0000000000       -35.852555423478520        2.8484625130242529        4.9204908217522836E-004   4.8279025644478861E-004   1.0752204465451960E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000      -0.26502125608960597     
   1000000.0000000000        348.85541070676805        3.0242875146235795        5.2242144279602979E-004   5.1259110417348804E-004   1.0739724077858635E-003   5900.0000000000000        0.0000000000000000        7.2899786780383797        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002   1.0954393664281657E-003  -4.1048095260724789E-002   1.0000000000000000        2.5787310847755713     
   240000.00000000000       -1066.9238437768706       -129.45610160564470       -2.3292768362595754E-002  -2.2823713259105202E-002   6.8714059191057972E-004   5672.0000000000000        0.0000000000000000        7.0469083155650321        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -2.2505670138285236E-004  -3.9119364754369224E-002   0.0000000000000000       -7.8866762463612092     
