4.381314e-01	 4.725116e-04	 0.000000e+00
3.404799e-01	 5.001188e-04	 0.000000e+00
4.239571e-01	 4.780373e-04	 0.000000e+00
2.377428e-01	 5.035607e-04	 0.000000e+00
2.488488e-02	 4.142323e-04	 0.000000e+00
6.337213e-01	 3.313995e-04	 0.000000e+00
5.694131e-01	 3.933120e-04	 0.000000e+00
7.847210e-01	 4.170758e-05	 0.000000e+00
6.036548e+00	 -1.152393e-03	 0.000000e+00
8.087824e-01	 -1.507504e-04	 0.000000e+00
7.958995e-01	 -3.011915e-04	 0.000000e+00
8.077562e-01	 -1.951517e-04	 0.000000e+00
8.042959e-01	 -2.405162e-04	 0.000000e+00
8.013256e-01	 -4.353550e-05	 0.000000e+00
2.052923e-01	 4.990891e-04	 0.000000e+00
6.432972e-01	 3.204193e-04	 0.000000e+00
3.106917e-01	 5.038050e-04	 0.000000e+00
8.036000e-01	 -6.163821e-05	 0.000000e+00
5.445315e-01	 4.126347e-04	 0.000000e+00
3.543865e-01	 4.976509e-04	 0.000000e+00
3.233148e-01	 5.025089e-04	 0.000000e+00
4.061671e-01	 4.842255e-04	 0.000000e+00
7.850006e-01	 4.060445e-05	 0.000000e+00
5.186385e-01	 4.304245e-04	 0.000000e+00
6.508560e-01	 3.113695e-04	 0.000000e+00
7.134517e-01	 -5.545342e-04	 0.000000e+00
3.301902e-01	 5.016385e-04	 0.000000e+00
6.178201e-01	 3.485250e-04	 0.000000e+00
7.695924e-01	 -4.114646e-04	 0.000000e+00
8.060958e-01	 -2.208175e-04	 0.000000e+00
6.154828e+00	 1.545995e-04	 0.000000e+00
6.223944e+00	 3.183670e-04	 0.000000e+00
6.918850e-01	 2.553181e-04	 0.000000e+00
3.658335e-01	 4.952608e-04	 0.000000e+00
1.550273e-01	 4.864639e-04	 0.000000e+00
6.543428e-01	 3.070751e-04	 0.000000e+00
8.080997e-01	 -1.199361e-04	 0.000000e+00
7.236822e-01	 2.012444e-04	 0.000000e+00
6.214588e-01	 3.447223e-04	 0.000000e+00
3.072612e-01	 5.040895e-04	 0.000000e+00
4.504860e-01	 4.672552e-04	 0.000000e+00
3.426825e-01	 4.997597e-04	 0.000000e+00
5.647558e-01	 3.971047e-04	 0.000000e+00
7.903073e-01	 -3.304823e-04	 0.000000e+00
