5.000000e+04	 2.048445e-02	 4.282221e-06	 1.812596e+00	 9.923144e-04	 7.717861e+04	 8.010755e-04	 0.000000e+00	 0.000000e+00	 3.155317e-06
5.000000e+04	 1.984428e-02	 3.337786e-06	 1.812983e+00	 9.955844e-04	 6.427164e+04	 2.885844e-03	 3.533701e-04	 7.751540e-06	 -1.157893e-04
5.000000e+04	 8.645928e-03	 2.324260e-06	 1.798083e+00	 1.002629e-03	 4.945000e+04	 6.251394e-03	 3.198228e-04	 -2.983537e-04	 -1.985331e-04
5.000000e+04	 4.296558e-03	 1.348563e-06	 1.773776e+00	 1.009655e-03	 4.356509e+04	 9.934291e-03	 2.106318e-04	 -4.867944e-04	 -2.285093e-04
5.000000e+04	 6.100311e-03	 4.249995e-07	 1.747061e+00	 1.015797e-03	 4.947664e+04	 1.124661e-02	 5.844937e-05	 -5.351074e-04	 -2.186207e-04
5.000000e+04	 2.318805e-03	 -6.015652e-07	 1.721918e+00	 1.021819e-03	 6.178815e+04	 1.100694e-02	 -6.624753e-05	 -5.036141e-04	 -2.071980e-04
5.000000e+04	 -4.842488e-04	 -1.799927e-06	 1.700308e+00	 1.027998e-03	 7.905862e+04	 1.016651e-02	 -1.549168e-04	 -4.327544e-04	 -1.794113e-04
5.000000e+04	 -5.622631e-05	 -3.265209e-06	 1.682199e+00	 1.034975e-03	 9.688012e+04	 9.572674e-03	 -2.293348e-04	 -3.624783e-04	 -1.773252e-04
5.000000e+04	 -7.499772e-03	 -5.000660e-06	 1.665268e+00	 1.043928e-03	 1.157657e+05	 9.079140e-03	 -2.939286e-04	 -3.388239e-04	 -1.885701e-04
5.000000e+04	 -9.762497e-03	 -7.013615e-06	 1.646017e+00	 1.056947e-03	 1.360182e+05	 8.636382e-03	 -3.508654e-04	 -3.854896e-04	 -2.269766e-04
5.000000e+04	 -7.696672e-03	 -9.277467e-06	 1.621923e+00	 1.075738e-03	 1.545749e+05	 8.399532e-03	 -4.084013e-04	 -4.829079e-04	 -2.730580e-04
5.000000e+04	 -1.010765e-03	 -1.172189e-05	 1.591015e+00	 1.101020e-03	 1.720474e+05	 8.265214e-03	 -4.636044e-04	 -6.200487e-04	 -3.341659e-04
5.000000e+04	 -4.168096e-03	 -1.428833e-05	 1.552903e+00	 1.131609e-03	 1.914570e+05	 8.073144e-03	 -5.078197e-04	 -7.651404e-04	 -3.744373e-04
5.000000e+04	 -8.409299e-03	 -1.694511e-05	 1.510040e+00	 1.165519e-03	 2.098721e+05	 7.953947e-03	 -5.494023e-04	 -8.609001e-04	 -3.953663e-04
5.000000e+04	 -1.357585e-02	 -1.951667e-05	 1.466662e+00	 1.199505e-03	 2.283730e+05	 7.851026e-03	 -5.815182e-04	 -8.713432e-04	 -3.884782e-04
5.000000e+04	 -1.943730e-02	 -2.168919e-05	 1.425454e+00	 1.230206e-03	 2.455509e+05	 7.805361e-03	 -6.010432e-04	 -8.276031e-04	 -3.659411e-04
5.000000e+04	 -2.697373e-02	 -2.314244e-05	 1.390164e+00	 1.255054e-03	 2.586101e+05	 7.889349e-03	 -6.089329e-04	 -7.082486e-04	 -3.245166e-04
5.000000e+04	 -3.099702e-02	 -2.366382e-05	 1.363335e+00	 1.271958e-03	 2.707534e+05	 7.992207e-03	 -5.947284e-04	 -5.374530e-04	 -2.778804e-04
5.000000e+04	 -3.223798e-02	 -2.319454e-05	 1.345192e+00	 1.281027e-03	 2.835183e+05	 8.068502e-03	 -5.566912e-04	 -3.620006e-04	 -2.377254e-04
5.000000e+04	 -3.448675e-02	 -2.187234e-05	 1.333855e+00	 1.284926e-03	 2.965637e+05	 8.130527e-03	 -5.018678e-04	 -2.244802e-04	 -2.212411e-04
5.000000e+04	 -3.926493e-02	 -2.010317e-05	 1.326185e+00	 1.287545e-03	 3.110498e+05	 8.149401e-03	 -4.397937e-04	 -1.503215e-04	 -2.107112e-04
5.000000e+04	 -3.937835e-02	 -1.830794e-05	 1.320299e+00	 1.292934e-03	 3.241112e+05	 8.202492e-03	 -3.843812e-04	 -1.142314e-04	 -2.211156e-04
