OQ1	"DRIFT"	3655.713	2082.118724	-686.4572557	1632.367006	59.41976655	-0.00000002060022647	-0.000000006167828899
KMC	"KICKER"	3670.713	2293.256147	-721.1255644	1531.812018	59.52902015	-0.00000002152540081	-0.000000006167828899
KHV	"KICKER"	3670.713	2293.256147	-721.1255644	1531.812018	59.52902015	-0.00000002152540081	-0.000000006167828899
MCQ0	"MULTIPOLE"	3670.713	2293.256147	-721.1255644	1531.812018	59.52902015	-0.00000002152540081	-0.000000006167828899
MCS0	"MULTIPOLE"	3670.713	2293.256147	-721.1255644	1531.812018	59.52902015	-0.00000002152540081	-0.000000006167828899
MCO1	"MULTIPOLE"	3670.713	2293.256147	-721.1255644	1531.812018	59.52902015	-0.00000002152540081	-0.000000006167828899
KMC	"KICKER"	3685.713	2514.794062	-755.793873	1434.737976	59.62843168	-0.00000002245057514	-0.000000006167828899
OQ1	"DRIFT"	3695.713	2668.264057	-778.9060788	1371.955807	59.6898723	-0.00000002306735803	-0.000000006167828899
HQFF	"MONITOR"	3695.713	2668.264057	-778.9060788	1371.955807	59.6898723	-0.00000002306735803	-0.000000006167828899
Q2W2	"QUADRUPOLE"	3754.713	3100.892752	90.48233418	1252.913651	60.00656924	-0.0000000245384004	0.000000001256789363
HQFF	"MONITOR"	3754.713	3100.892752	90.48233418	1252.913651	60.00656924	-0.0000000245384004	0.000000001256789363
OQ5	"DRIFT"	3796.213	3026.802532	88.04831678	1335.433607	60.22216792	-0.00000002401683282	0.000000001256789363
HQFF	"MONITOR"	3796.213	3026.802532	88.04831678	1335.433607	60.22216792	-0.00000002401683282	0.000000001256789363
Q3W2	"QUADRUPOLE"	3852.213	2481.158111	833.793144	1693.38418	60.53881476	-0.00000002143597437	0.000000007837347897
HQFF	"MONITOR"	3852.213	2481.158111	833.793144	1693.38418	60.53881476	-0.00000002143597437	0.000000007837347897
OQ1	"DRIFT"	3862.213	2317.241748	805.3704891	1809.426982	60.60519036	-0.00000002065223958	0.000000007837347897
KMC	"KICKER"	3877.213	2082.025698	762.7365068	1990.915501	60.71387948	-0.0000000194766374	0.000000007837347897
KHV	"KICKER"	3877.213	2082.025698	762.7365068	1990.915501	60.71387948	-0.0000000194766374	0.000000007837347897
MCQ0	"MULTIPOLE"	3877.213	2082.025698	762.7365068	1990.915501	60.71387948	-0.0000000194766374	0.000000007837347897
MCS0	"MULTIPOLE"	3877.213	2082.025698	762.7365068	1990.915501	60.71387948	-0.0000000194766374	0.000000007837347897
MCO2	"MULTIPOLE"	3877.213	2082.025698	762.7365068	1990.915501	60.71387948	-0.0000000194766374	0.000000007837347897
KMC	"KICKER"	3892.213	1859.599844	720.1025245	2181.313197	60.83520797	-0.00000001830103521	0.000000007837347897
OQ1	"DRIFT"	3902.213	1718.421604	691.6798696	2313.194538	60.92424031	-0.00000001751730042	0.000000007837347897
HQFF	"MONITOR"	3902.213	1718.421604	691.6798696	2313.194538	60.92424031	-0.00000001751730042	0.000000007837347897
Q4W2	"QUADRUPOLE"	3969.213	1209.565593	125.6349284	2663.604709	61.69309489	-0.00000001413191159	0.000000002462858235
HQFF	"MONITOR"	3969.213	1209.565593	125.6349284	2663.604709	61.69309489	-0.00000001413191159	0.000000002462858235
OSW3	"DRIFT"	4425.963	506.6039651	28.27018989	1305.221572	71.60865613	-0.0000000028828066	0.000000002462858235
ARF3W22	"DRIFT"	4619.213	476.948678	-12.92463381	943.2290955	78.03925125	0.000000001876666939	0.000000002462858235
ARF3W22	"DRIFT"	4812.463	606.5113844	-54.11945751	707.7331212	83.88857556	0.000000006636140478	0.000000002462858235
OSW3O85	"DRIFT"	5260.713	1520.007773	-149.6722633	648.4893464	91.61914644	0.00000001767590252	0.000000002462858235
HQFF	"MONITOR"	5260.713	1520.007773	-149.6722633	648.4893464	91.61914644	0.00000001767590252	0.000000002462858235
Q5W2	"QUADRUPOLE"	5329.713	1358.156384	364.6103767	881.7005644	92.35265573	0.00000001716877054	-0.000000003902438431
HQFF	"MONITOR"	5329.713	1358.156384	364.6103767	881.7005644	92.35265573	0.00000001716877054	-0.000000003902438431
OQ1	"DRIFT"	5339.713	1286.28677	354.0857619	949.8803232	92.4730707	0.0000000167785267	-0.000000003902438431
KMC	"KICKER"	5354.713	1182.42908	338.2988398	1057.320065	92.666653	0.00000001619316094	-0.000000003902438431
KHV	"KICKER"	5354.713	1182.42908	338.2988398	1057.320065	92.666653	0.00000001619316094	-0.000000003902438431
MCQ0	"MULTIPOLE"	5354.713	1182.42908	338.2988398	1057.320065	92.666653	0.00000001619316094	-0.000000003902438431
MCS0	"MULTIPOLE"	5354.713	1182.42908	338.2988398	1057.320065	92.666653	0.00000001619316094	-0.000000003902438431
MCO3	"MULTIPOLE"	5354.713	1182.42908	338.2988398	1057.320065	92.666653	0.00000001619316094	-0.000000003902438431
KMC	"KICKER"	5369.713	1083.307466	322.5119178	1170.963932	92.87759384	0.00000001560779517	-0.000000003902438431
OQ6	"DRIFT"	5381.5	1008.740727	310.1065544	1264.618349	93.05705356	0.00000001514781475	-0.000000003902438431
HQFF	"MONITOR"	5381.5	1008.740727	310.1065544	1264.618349	93.05705356	0.00000001514781475	-0.000000003902438431
Q6W2	"QUADRUPOLE"	5460	841.51842	-74.86639327	1487.410782	94.48838036	0.00000001440365734	0.00000000195628271
HQFF	"MONITOR"	5460	841.51842	-74.86639327	1487.410782	94.48838036	0.00000001440365734	0.00000000195628271
O85	"DRIFT"	5468.5	854.379686	-76.44261906	1461.650332	94.64792751	0.00000001456994137	0.00000000195628271
OQLBMD	"DRIFT"	5490	888.1072009	-80.4295431	1397.933434	95.0407936	0.00000001499054215	0.00000000195628271
MB2L	"MULTIPOLE"	5490	888.1072009	-80.4295431	1397.933434	95.0407936	0.00000001499054215	0.00000000195628271
HD	"MONITOR"	5490	888.1072009	-80.4295431	1397.933434	95.0407936	0.00000001499054215	0.00000000195628271
BH	"SBEND"	5684	1269.50128	-116.3676047	909.8437653	97.96203389	7.728956363	7.976193902
HD	"MONITOR"	5684	1269.50128	-116.3676047	909.8437653	97.96203389	7.728956363	7.976193902
MB2L	"MULTIPOLE"	5684	1269.50128	-116.3676047	909.8437653	97.96203389	7.728956363	7.976193902
OBMBM	"DRIFT"	5714	1340.990788	-121.9307545	848.8833519	98.32800785	10.12181453	7.976193902
MB2L	"MULTIPOLE"	5714	1340.990788	-121.9307545	848.8833519	98.32800785	10.12181453	7.976193902
HD	"MONITOR"	5714	1340.990788	-121.9307545	848.8833519	98.32800785	10.12181453	7.976193902
BH	"SBEND"	5908	1883.244071	-157.8688161	551.2561055	100.2737778	33.30868357	15.9523878
HD	"MONITOR"	5908	1883.244071	-157.8688161	551.2561055	100.2737778	33.30868357	15.9523878
MB2L	"MULTIPOLE"	5908	1883.244071	-157.8688161	551.2561055	100.2737778	33.30868357	15.9523878
OBMMC1	"DRIFT"	5941.65	1991.589545	-164.1088158	517.0282758	100.5503279	38.67666207	15.9523878
KMC	"KICKER"	5956.65	2041.239426	-166.8903908	503.4924447	100.6687325	41.06952024	15.9523878
KHV	"KICKER"	5956.65	2041.239426	-166.8903908	503.4924447	100.6687325	41.06952024	15.9523878
MCQ0	"MULTIPOLE"	5956.65	2041.239426	-166.8903908	503.4924447	100.6687325	41.06952024	15.9523878
MCS0	"MULTIPOLE"	5956.65	2041.239426	-166.8903908	503.4924447	100.6687325	41.06952024	15.9523878
MCO0	"MULTIPOLE"	5956.65	2041.239426	-166.8903908	503.4924447	100.6687325	41.06952024	15.9523878
KMC	"KICKER"	5971.65	2091.723779	-169.6719657	491.018327	100.7842681	43.46237841	15.9523878
OMCQL	"DRIFT"	5979.25	2117.621027	-171.081297	485.1033515	100.8417404	44.67475988	15.9523878
HQ	"MONITOR"	5979.25	2117.621027	-171.081297	485.1033515	100.8417404	44.67475988	15.9523878
Q7W2	"QUADRUPOLE"	6016.75	2094.148157	232.1719649	494.2369693	101.1217947	48.99313944	6.941151753
HQ	"MONITOR"	6016.75	2094.148157	232.1719649	494.2369693	101.1217947	48.99313944	6.941151753
OMISS1	"DRIFT"	6534.9	507.426456	74.05628958	1905.131578	109.5038625	84.95871725	6.941151753
KMC	"KICKER"	6549.9	485.8961661	69.47897581	1968.569557	109.9847231	85.99989001	6.941151753
KHV	"KICKER"	6549.9	485.8961661	69.47897581	1968.569557	109.9847231	85.99989001	6.941151753
MCQ0	"MULTIPOLE"	6549.9	485.8961661	69.47897581	1968.569557	109.9847231	85.99989001	6.941151753
MCS0	"MULTIPOLE"	6549.9	485.8961661	69.47897581	1968.569557	109.9847231	85.99989001	6.941151753
MCO0	"MULTIPOLE"	6549.9	485.8961661	69.47897581	1968.569557	109.9847231	85.99989001	6.941151753
KMC	"KICKER"	6564.9	465.7390705	64.90166204	2033.278874	110.4866498	87.04106278	6.941151753
OMCQL	"DRIFT"	6572.5	456.0502749	62.58248973	2066.550183	110.7491174	87.56859031	6.941151753
HQ	"MONITOR"	6572.5	456.0502749	62.58248973	2066.550183	110.7491174	87.56859031	6.941151753
QD	"QUADRUPOLE"	6596	440.5931201	3.801408377	2112.617211	111.5877571	90.42812864	17.45173357
HQ	"MONITOR"	6596	440.5931201	3.801408377	2112.617211	111.5877571	90.42812864	17.45173357
HQ	"MONITOR"	6596	440.5931201	3.801408377	2112.617211	111.5877571	90.42812864	17.45173357
