            #s         invTz         invTa         invTb
         # (m)         (1/s)         (1/s)         (1/s)
# Element-by-element rates at start of simulation at full current.
# Initial average rates:      -0.0000000     -0.0000000     -0.0000000
     341.29472       -0.000000       -0.000000       -0.000000
     341.52972       -0.000000       -0.000000       -0.000000
     341.76472       -0.000000       -0.000000       -0.000000
     344.23472       -0.000000       -0.000000       -0.000000
     344.46972       -0.000000       -0.000000       -0.000000
     344.70472       -0.000000       -0.000000       -0.000000
     347.17472       -0.000000       -0.000000       -0.000000
     347.40972       -0.000000       -0.000000       -0.000000
     347.64472       -0.000000       -0.000000       -0.000000
     350.11472       -0.000000       -0.000000       -0.000000
     350.34972       -0.000000       -0.000000       -0.000000
     350.58472       -0.000000       -0.000000       -0.000000
     353.05472       -0.000000       -0.000000       -0.000000
     353.28972       -0.000000       -0.000000       -0.000000
     353.52472       -0.000000       -0.000000       -0.000000
     355.99472       -0.000000       -0.000000       -0.000000
     356.22972       -0.000000       -0.000000       -0.000000
     356.46472       -0.000000       -0.000000       -0.000000
     358.93472       -0.000000       -0.000000       -0.000000
     359.16972       -0.000000       -0.000000       -0.000000
     359.40472       -0.000000       -0.000000       -0.000000
     361.87472       -0.000000       -0.000000       -0.000000
     362.10972       -0.000000       -0.000000       -0.000000
     362.34472       -0.000000       -0.000000       -0.000000
     364.81472       -0.000000       -0.000000       -0.000000
     365.04972       -0.000000       -0.000000       -0.000000
     365.28472       -0.000000       -0.000000       -0.000000
     367.75472       -0.000000       -0.000000       -0.000000
     367.98972       -0.000000       -0.000000       -0.000000
     368.22472       -0.000000       -0.000000       -0.000000
     370.69472       -0.000000       -0.000000       -0.000000
     370.92972       -0.000000       -0.000000       -0.000000
     371.16472       -0.000000       -0.000000       -0.000000
     373.63472       -0.000000       -0.000000       -0.000000
     373.86972       -0.000000       -0.000000       -0.000000
     374.10472       -0.000000       -0.000000       -0.000000
     376.57472       -0.000000       -0.000000       -0.000000
     376.80972       -0.000000       -0.000000       -0.000000
     377.04472       -0.000000       -0.000000       -0.000000
     379.51472       -0.000000       -0.000000       -0.000000
     379.74972       -0.000000       -0.000000       -0.000000
     379.98472       -0.000000       -0.000000       -0.000000
     382.45472       -0.000000       -0.000000       -0.000000
     382.68972       -0.000000       -0.000000       -0.000000
     382.92472       -0.000000       -0.000000       -0.000000
     385.39472       -0.000000       -0.000000       -0.000000
     385.62972       -0.000000       -0.000000       -0.000000
     385.86472       -0.000000       -0.000000       -0.000000
     388.33472       -0.000000       -0.000000       -0.000000
     388.56972       -0.000000       -0.000000       -0.000000
     388.80472       -0.000000       -0.000000       -0.000000
     391.27472       -0.000000       -0.000000       -0.000000
     391.50972       -0.000000       -0.000000       -0.000000
     391.74472       -0.000000       -0.000000       -0.000000
