  0.10986328125000040        1.8123696430225239E-002  -5.2182184359835335E-002  -6.6783299283871096E-003   4.7836787266133723E-003   5.3652462246541377E-004
   3.7415392595853490E-002   4.4320468018880926E-003   8.7866364400552958E-004  -3.8533556546191373E-003  -4.6622075687246096E-004   3.4995640184742237E-004
   3.7173607741986595E-002   4.1659029583555347E-003   1.0621325728698775E-003  -3.7938003509336237E-003  -4.8482237480474316E-004   3.4715454537482296E-004
   3.7022427533953690E-002   4.3387591068289062E-003   1.2331899766990714E-003  -3.8993708771817284E-003  -5.0598920684813355E-004   3.5858903713505857E-004
   3.6860355754499780E-002   4.0643299813254881E-003   1.1934870748977996E-003  -3.7415286425055488E-003  -4.9092300144274652E-004   3.4129249453103470E-004
   3.6597733229580945E-002   3.5899326558033132E-003   1.4425402238222426E-003  -3.5691821640322385E-003  -5.1955195920337172E-004   3.2825867475515843E-004
   3.6489240268766522E-002   3.3253080662323901E-003   1.3922741681878733E-003  -3.3928917926290773E-003  -5.0545707205030437E-004   3.0882121695551158E-004
   3.6298195041501925E-002   3.0118435878250839E-003   1.5034520200935288E-003  -3.2600156591316609E-003  -5.1443606276494174E-004   2.9688556946043257E-004
   3.6246858284537262E-002   2.5445726903099534E-003   1.5112049671510829E-003  -3.0589212573828399E-003  -5.1310456492644093E-004   2.7972142920979902E-004
   3.6049852801209245E-002   2.5544585589448478E-003   1.5983060074875558E-003  -3.0129483988863876E-003  -5.1770150606475507E-004   2.7281532101787280E-004
   3.5860534426665307E-002   2.1939049362701742E-003   1.7732294025434839E-003  -2.8644847471300844E-003  -5.3755865088297549E-004   2.6152173992056380E-004
   3.5695994096815571E-002   1.6523162108228670E-003   1.9179945490461184E-003  -2.6534660050988737E-003  -5.5358738369160911E-004   2.4476314603792307E-004
   3.5462769843514284E-002   2.0163527032069379E-003   2.2842362634670852E-003  -2.8859986595866894E-003  -6.0356498362822890E-004   2.7026814184741971E-004
   3.5168918615278044E-002   1.8931156243687589E-003   2.5899155862048537E-003  -2.8822393334152941E-003  -6.4016997763332933E-004   2.7418832214457108E-004
   3.5175018083722649E-002   1.5813682852033554E-003   2.4861757562589242E-003  -2.6703270794098941E-003  -6.2292564392720082E-004   2.5229662236409868E-004
   3.4913995490905785E-002   1.8638556051230309E-003   2.7055520857284239E-003  -2.7831355300290852E-003  -6.4661405664013475E-004   2.6200356444550994E-004
   3.4817146318754752E-002   1.9259403002238971E-003   2.8812461703608331E-003  -2.8460807570447463E-003  -6.7136358599291165E-004   2.7135275863790297E-004
   3.4573780699389704E-002   2.1760902056386870E-003   3.0488838812782397E-003  -2.9602386506925624E-003  -6.8720429210423356E-004   2.8176665014919725E-004
   3.4478699927236504E-002   2.1652258093230597E-003   3.0324914975486512E-003  -2.9073022835425038E-003  -6.7953337466783632E-004   2.7525817150604262E-004
   3.4354641352534979E-002   1.7958106634301564E-003   2.9905392016182056E-003  -2.6981182471221875E-003  -6.6604403772518460E-004   2.5394808055988400E-004
   3.4180916747896931E-002   1.6452892341131155E-003   3.0563394115496684E-003  -2.5808460731346016E-003  -6.6823462501813563E-004   2.4134273901298427E-004
   3.4054953111052104E-002   1.6118893072017363E-003   3.1274537082845466E-003  -2.5488464298975152E-003  -6.7378422096690230E-004   2.3829574222162007E-004
   3.4033573834176885E-002   1.3560682434181071E-003   3.1806169048870440E-003  -2.4379709584729948E-003  -6.8168135424817274E-004   2.3002018112537283E-004
   3.3997637557723233E-002   1.7045435613822161E-003   3.2882702584797574E-003  -2.5802292055313158E-003  -6.9805154583020643E-004   2.4370028296773761E-004
   3.3912424942767333E-002   1.1842874023612181E-003   3.2830011061829186E-003  -2.3056860974393998E-003  -6.9277147268393421E-004   2.1755547436442190E-004
   3.3795468177371259E-002   8.7649765603702717E-004   3.2806616505633838E-003  -2.0773722672982088E-003  -6.8635251663656859E-004   1.9300755938545165E-004
   3.3686170153176452E-002   9.4417179585924542E-004   3.4783793617346485E-003  -2.1351395611424041E-003  -7.1418855974440636E-004   2.0181291414399623E-004
   3.3562231639135416E-002   1.1384218954026623E-003   3.6161293680737300E-003  -2.2103197102105146E-003  -7.3112084390806510E-004   2.0895068864585986E-004
   3.3474460262828500E-002   1.0269691224814199E-003   3.6088471346954086E-003  -2.1021099797256778E-003  -7.2536827749953962E-004   1.9684208739614663E-004
   3.3301816237222392E-002   1.0972075416479619E-003   3.7983259916346923E-003  -2.1134666407938217E-003  -7.4854768986689095E-004   1.9832726094120393E-004
   3.3411389428135069E-002   7.0408605578879679E-004   3.6258081883308499E-003  -1.8629283477474942E-003  -7.2499101708679045E-004   1.7327201499413709E-004
   3.3284861610518524E-002   9.3853546583837905E-004   3.7956159016836657E-003  -1.9390552768270264E-003  -7.4721587217535480E-004   1.8031559315739165E-004
   3.3274460838582653E-002   5.9390787066741346E-004   3.8604150899706883E-003  -1.7927894494334908E-003  -7.5764781701085759E-004   1.6918541898147281E-004
   3.3493235397833179E-002   1.6691842459761082E-004   3.5581158875180713E-003  -1.5293400523841705E-003  -7.1774865575398761E-004   1.4276232186485541E-004
