           1   1.5625000000000003E-002   0.0000000000000000     
           2   2.7350601254517526E-004  -1.8708087641634605E-004
           3  -2.0207360744004449E-004  -1.0210276316087491E-004
           4  -2.7994533388026000E-004  -5.1278775965907892E-004
           5  -4.9906652313298490E-004   4.0991119043894337E-004
           6  -3.8715927304808825E-004   1.1484275023239426E-004
           7  -3.9373764086815728E-004   1.3189577928559632E-004
           8  -3.6383476628014497E-004   3.8641153091513778E-004
           9  -3.7495355464928074E-004   1.9749120187657117E-004
          10  -3.7723654145565178E-004  -1.2433750515275117E-004
          11   1.4419693636486764E-004  -6.6436966488289402E-004
          12  -5.4295203513249866E-005  -4.2582363408352252E-005
          13  -3.4265950333789370E-004   2.8126638066201815E-005
          14  -4.3876745568275591E-004  -5.3470262621800786E-005
          15   1.3061533811456754E-004  -1.4866433884336766E-004
          16  -2.6514382631625475E-004  -3.2129548284303691E-004
          17  -6.4806344595541782E-004  -2.1596233049992459E-004
          18   2.0213019322704059E-004   1.6514258745188058E-004
          19  -6.0413355254890417E-004   3.4555219977336007E-004
          20  -3.6622612931681283E-005  -2.3580373427218459E-004
          21  -3.2651127737586081E-004  -1.5442717570217273E-004
          22  -4.1573309497482791E-004   6.9704776828745316E-006
          23   1.0305212890725620E-004   2.4664808508415538E-005
          24   2.3764280583822076E-004  -1.5009177771474130E-004
          25  -2.7308115749754565E-004   4.1352918765622649E-004
          26   3.5351987618739856E-005  -5.5602350157701777E-004
          27   1.6392181513287302E-004   1.0811244702809589E-004
          28   7.4384316388041388E-005  -3.4370732754953302E-004
          29  -2.7190251900349076E-004   8.3369683453434574E-005
          30   1.4731041233167965E-004  -3.8854215394894297E-004
          31   8.2032201970454565E-005  -3.2069004170455582E-004
          32   4.9607634201173005E-004   1.9733632667023326E-004
          33   3.6002304110173861E-004  -1.9871352129171637E-008
