   3.3757266773897017E-002   5.8297635490407512E-004   5.2588019007173093E-003  -6.8959225874635913E-004  -1.0191945396769047E-003   7.4631626994002816E-005
   3.3715418198529405E-002   8.9102610840946809E-004   5.3076796935502997E-003  -8.6589483729743275E-004  -1.0253122290288018E-003   8.8101551045078019E-005
   3.3663689108455824E-002   1.6421558540555816E-003   5.3797605508155840E-003  -1.2458426666017836E-003  -1.0348483206080010E-003   1.2051605431449762E-004
   3.3493594898897007E-002   2.1330403644570384E-003   5.4456760097608900E-003  -1.4900764886855819E-003  -1.0372453709503128E-003   1.4008342289853257E-004
   3.3589728860294064E-002   2.6797735772645798E-003   5.3345921624786338E-003  -1.8083433680014316E-003  -1.0233945887549562E-003   1.6830461804021390E-004
   3.3669175091911710E-002   2.8288316914901798E-003   5.1442887025496750E-003  -1.9456700978877058E-003  -9.9527614604383936E-004   1.8010184768007306E-004
   3.3689912683823472E-002   3.4570434567458425E-003   5.0252956511076721E-003  -2.2820380972039000E-003  -9.7620396288544567E-004   2.0927405901530096E-004
   3.3799804687499962E-002   3.8501630390096724E-003   4.8377975488684173E-003  -2.5260751383261505E-003  -9.5012822394429730E-004   2.3089915732784838E-004
   3.3794404871323465E-002   4.0371794617307284E-003   4.6988017586886335E-003  -2.6958966103633043E-003  -9.2632447184934211E-004   2.4712744914383094E-004
   3.3965332031249920E-002   4.4673233620114178E-003   4.4287559461596319E-003  -2.9562788599755401E-003  -8.8942031853575390E-004   2.7025481639928058E-004
   3.3907542509191112E-002   4.8519764753289143E-003   4.3125967801065611E-003  -3.1647898767303371E-003  -8.6678382573792203E-004   2.8711641767158988E-004
   3.3834989659926484E-002   4.9535300332525008E-003   4.2476038507022499E-003  -3.2758427717579541E-003  -8.5204717711170473E-004   2.9634043314173642E-004
   3.3723604090073481E-002   4.9264874826248500E-003   4.2461497416391106E-003  -3.3248948048591560E-003  -8.4606497321393923E-004   3.0082619978917096E-004
   3.3924258961397023E-002   5.1410547045963387E-003   3.9468005577279579E-003  -3.4536991161155236E-003  -8.0573199571504282E-004   3.1064144435310277E-004
   3.4054371553308781E-002   4.9978380731107094E-003   3.7235938120340206E-003  -3.4058427384425060E-003  -7.7465371692907203E-004   3.0395066670823944E-004
   3.4014246323529340E-002   5.2107560170329172E-003   3.6761355735862753E-003  -3.4931770936025928E-003  -7.6455483961733570E-004   3.0790201275133702E-004
   3.4051556755514613E-002   5.4203703564396962E-003   3.5583191892875699E-003  -3.6075826207569548E-003  -7.4653527421795996E-004   3.1531446861387066E-004
   3.4127068014705851E-002   5.2773540977003597E-003   3.3950131786866468E-003  -3.4966629593820063E-003  -7.2278363191304767E-004   2.9919137770425359E-004
   3.4217207786830947E-002   5.8048788562649820E-003   3.3476383669370346E-003  -3.7760240648334986E-003  -7.1940720962472050E-004   3.2397245687303849E-004
   3.4253448306903099E-002   6.4053969738105589E-003   3.4114611617915014E-003  -4.1359045651781353E-003  -7.3207580989234655E-004   3.5978709977093742E-004
   3.4328960361953861E-002   7.1882519714825815E-003   3.3674493597154937E-003  -4.5306104017203818E-003  -7.2851530011434646E-004   3.9425745406791957E-004
   3.4463316046158182E-002   7.1805386753512231E-003   3.2183406741932890E-003  -4.5757906936922787E-003  -7.1019696667888013E-004   3.9766365737106473E-004
   3.4341206021907197E-002   7.5501076927079261E-003   3.2493023960890551E-003  -4.8089611139276794E-003  -7.0914900710018899E-004   4.1865094728858320E-004
   3.4488182822619964E-002   7.6679037068704790E-003   2.9800131087751283E-003  -4.8855275941844757E-003  -6.7113951318117774E-004   4.2332019616438349E-004
   3.4672358703568128E-002   7.9863339651976943E-003   2.6701811528180618E-003  -5.0184708848036467E-003  -6.2818365005076163E-004   4.3165587381307200E-004
   3.4579894347703796E-002   7.8879554343986164E-003   2.5935390985586037E-003  -4.9980928072966713E-003  -6.1044993889455335E-004   4.2803645236553410E-004
   3.4669678763281246E-002   7.5815066100274539E-003   2.4611959194395412E-003  -4.8843713128276485E-003  -5.9267393099336849E-004   4.1822190392644257E-004
   3.4813911302350467E-002   7.7321662042656655E-003   2.4533038924201994E-003  -5.0192452994454653E-003  -5.9876579853282604E-004   4.3386091442966333E-004
   3.4878911865790035E-002   7.6539972343509718E-003   2.4934601094595112E-003  -5.0627396913355436E-003  -6.0890979518193737E-004   4.4116246481720734E-004
   3.4874001158172699E-002   7.7515957405896799E-003   2.5717894236176593E-003  -5.2084810358205471E-003  -6.2191450095644223E-004   4.5856306371011790E-004
