           0   201.51163398750995        2.4980679362716236        4.5012947276654169E-004   4.4104306784456629E-004           0   5664.0000000000000                0           0           0           0           0           0           0           1   2.6105853941420696                0
           0   188.69572707593059        9.2681318591469282        1.6700343680464958E-003   1.6363227152448672E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1   2.4445551817220403                0
           0  -53.706686563223933      -0.72383919206892799       -1.3042934067679349E-004  -1.2779646752629378E-004           0   5664.0000000000000                0           0           0           0           0           0           0           1 -0.69577070432771515                0
           0  -172.62952322823628       -18.491008576852835       -3.3319141648497346E-003  -3.2646554690771248E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  -2.2364173373993670                0
           0  -61.932078150203743       -5.8973047380836912       -1.0626415054424691E-003  -1.0411908082774879E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1 -0.80233074115119452                0
           0  -114.22955083291860       -13.713344214398200       -2.4710218290964763E-003  -2.4211412807906428E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  -1.4798450644408436                0
           0   162.21242834086644       -4.2329582677404325       -7.6274117514376358E-004  -7.4734432693157355E-004           0   5664.0000000000000                0           0           0           0           0           0           0           1   2.1014637606542879                0
           0  -22.079672797921535        6.0534135263197033        1.0907709111814409E-003   1.0687523881214166E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1 -0.28604239950365651                0
           0  -195.97613832562348        5.6393157946138404        1.0161542080325344E-003   9.9564191289086166E-004           0   5664.0000000000000                0           0           0           0           0           0           0           1  -2.5388729880724861                0
           0   59.295574320949285       -6.6171598592879981       -1.1923529522254589E-003  -1.1682838734618640E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  0.76817480557539575                0
           0   144.05542316855920       -3.6901318455788004       -6.6492871469641269E-004  -6.5150632866857352E-004           0   5664.0000000000000                0           0           0           0           0           0           0           1   1.8662395625957018                0
           0  -118.71589666640345        17.515129572223071        3.1560695068803650E-003   3.0923604470732822E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  -1.5379657231552266                0
           0   39.851811398844532        6.4664349098963321        1.1651936660357911E-003   1.1416728301370644E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  0.51628064697433973                0
           0  -17.462664177450378       -6.3544426100984683       -1.1450136564652093E-003  -1.1219001783365941E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1 -0.22622900297302689                0
           0  -161.84491476661819        9.5494575681052822        1.7207267416246531E-003   1.6859918022784750E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  -2.0967026183316517                0
           0   42.805773126993898        8.1885366738297147        1.4755009830604061E-003   1.4457162206620259E-003           0   5664.0000000000000                0           0           0           0           0           0           0           1  0.55454925305809255                0
