           1           1  -2.2192884322700146        2.5724498261008834E-002   2.8647957167765931E-002   15.854791162054143     
           1           2  -2.1744543225271862        2.6978588470778841E-002   2.7303512487371725E-002   15.110727998605654     
           1           3  -2.1296202127843578        2.8173456211279171E-002   2.6005947280708808E-002   14.392609591407808     
           1           4  -2.0847861030415289        2.9311181613944005E-002   2.4754294960689923E-002   13.699900997032751     
           1           5  -2.0399519932987005        3.0393801474135972E-002   2.3547588940227855E-002   13.032067272052650     
           1           6  -1.9951178835558718        3.1423309251146156E-002   2.2384862632235342E-002   12.388573473039644     
           1           7  -1.9502837738130434        3.2401655068194118E-002   2.1265149449625150E-002   11.768884656565893     
           1           8  -1.9054496640702145        3.3330745712427862E-002   2.0187482805310020E-002   11.172465879203539     
           1           9  -1.8606155543273859        3.4212444634923823E-002   1.9150896112202727E-002   10.598782197524741     
           1          10  -1.8157814445845577        3.5048571950686926E-002   1.8154422783216030E-002   10.047298668101655     
           1          11  -1.7709473348417288        3.5840904438650519E-002   1.7197096231262660E-002   9.5174803475064174     
           1          12  -1.7261132250989002        3.6591175541676429E-002   1.6277949869255400E-002   9.0087922923111936     
           1          13  -1.6812791153560718        3.7301075366554928E-002   1.5396017110107003E-002   8.5206995590881345     
           1          14  -1.6364450056132431        3.7972250684004755E-002   1.4550331366730217E-002   8.0526672044093832     
           1          15  -1.5916108958704147        3.8606304928673070E-002   1.3739926052037808E-002   7.6041602848471008     
           1          16  -1.5467767861275858        3.9204798199135540E-002   1.2963834578942518E-002   7.1746438569734279     
           1          17  -1.5019426763847576        3.9769247257896212E-002   1.2221090360357128E-002   6.7635829773605325     
           1          18  -1.4571085666419288        4.0301125531387677E-002   1.1510726809194370E-002   6.3704427025805490     
           1          19  -1.4122744568991001        4.0801863109970908E-002   1.0831777338367014E-002   5.9946880892056376     
           1          20  -1.3674403471562715        4.1272846747935368E-002   1.0183275360787815E-002   5.6357841938079494     
           1          21  -1.3226062374134431        4.1715419863498963E-002   9.5642542893695347E-003   5.2931960729596383     
           1          22  -1.2777721276706144        4.2130882538808048E-002   8.9737475370249235E-003   4.9663887832328522     
           1          23  -1.2329380179277858        4.2520491519937476E-002   8.4107885166667361E-003   4.6548273811997412     
           1          24  -1.1881039081849571        4.2885460216890478E-002   7.8744106412077398E-003   4.3579769234324637     
           1          25  -1.1432697984421287        4.3226958703598800E-002   7.3636473235606827E-003   4.0753024665031665     
           1          26  -1.0984356886993001        4.3546113717922615E-002   6.8775319766383233E-003   3.8062690669840009     
           1          27  -1.0536015789564712        4.3844008661650578E-002   6.4150980133534175E-003   3.5503417814471190     
           1          28  -1.0087674692136428        4.4121683600499770E-002   5.9753788466187282E-003   3.3069856664646760     
           1          29 -0.96393335947081449        4.4380135264115730E-002   5.5574078893470113E-003   3.0756657786088217     
           1          30 -0.91909924972798585        4.4620317046072465E-002   5.1602185544510158E-003   2.8558471744517040     
           1          31 -0.87426513998515731        4.4843139003872434E-002   4.7828442548435053E-003   2.6469949105654789     
           1          32 -0.82943103024232856        4.5049467858946535E-002   4.4243184034372341E-003   2.4485740435222958     
           1          33 -0.78459692049950003        4.5240126996654140E-002   4.0836744131449616E-003   2.2600496298943082     
           1          34 -0.73976281075667127        4.5415896466283065E-002   3.7599456968794411E-003   2.0808867262536652     
           1          35 -0.69492870101384263        4.5577512981049582E-002   3.4521656675534332E-003   1.9105503891725211     
           1          36 -0.65009459127101421        4.5725669918098420E-002   3.1593677380796952E-003   1.7485056752230277     
           1          37 -0.60526048152818557        4.5861017318502749E-002   2.8805853213709799E-003   1.5942176409773341     
           1          38 -0.56042637178535692        4.5984161887264223E-002   2.6148518303400472E-003   1.4471513430075935     
           1          39 -0.51559226204252839        4.6095666993312918E-002   2.3612006778996543E-003   1.3067718378859581     
           1          40 -0.47075815229969981        4.6196052669507402E-002   2.1186652769625562E-003   1.1725441821845783     
           1          41 -0.42592404255687111        4.6285795612634656E-002   1.8862790404415104E-003   1.0439334324756062     
           1          42 -0.38108993281404274        4.6365329183410131E-002   1.6630753812492763E-003  0.92040464533119437     
           1          43 -0.33625582307121410        4.6435043406477750E-002   1.4480877122986075E-003  0.80142287732349327     
           1          44 -0.29142171332838546        4.6495284970409875E-002   1.2403494465022618E-003  0.68645318502465469     
           1          45 -0.24658760358555687        4.6546357227707315E-002   1.0388939967729970E-003  0.57496062500683087     
           1          46 -0.20175349384272823        4.6588520194799345E-002   8.4275477602356922E-004  0.46641025384217294     
           1          47 -0.15691938409989958        4.6621990552043704E-002   6.5096519716673594E-004  0.36026712810283285     
           1          48 -0.11208527435707120        4.6646941643726549E-002   4.6255867311525468E-004  0.25599630436096271     
           1          49  -6.7251164614242576E-002   4.6663503478062543E-002   2.7656861678188055E-004  0.15306283918871316     
           1          50  -2.2417054871413943E-002   4.6671762727194768E-002   9.2028441079371331E-005   5.0931789158236249E-002
           1          51   2.2417054871414932E-002   4.6671762727194768E-002  -9.2028441079516926E-005  -5.0931789158316816E-002
           1          52   6.7251164614243325E-002   4.6663503478062529E-002  -2.7656861678202437E-004 -0.15306283918879274     
           1          53  0.11208527435707170        4.6646941643726535E-002  -4.6255867311539606E-004 -0.25599630436104104     
           1          54  0.15691938409990058        4.6621990552043677E-002  -6.5096519716687721E-004 -0.36026712810291106     
           1          55  0.20175349384272898        4.6588520194799317E-002  -8.4275477602370680E-004 -0.46641025384224910     
           1          56  0.24658760358555787        4.6546357227707273E-002  -1.0388939967731321E-003 -0.57496062500690559     
           1          57  0.29142171332838623        4.6495284970409834E-002  -1.2403494465023917E-003 -0.68645318502472652     
           1          58  0.33625582307121460        4.6435043406477708E-002  -1.4480877122987311E-003 -0.80142287732356177     
           1          59  0.38108993281404346        4.6365329183410076E-002  -1.6630753812493957E-003 -0.92040464533126054     
           1          60  0.42592404255687188        4.6285795612634600E-002  -1.8862790404416243E-003  -1.0439334324756691     
           1          61  0.47075815229970069        4.6196052669507333E-002  -2.1186652769626634E-003  -1.1725441821846376     
           1          62  0.51559226204252917        4.6095666993312863E-002  -2.3612006778997528E-003  -1.3067718378860127     
           1          63  0.56042637178535804        4.5984161887264154E-002  -2.6148518303401405E-003  -1.4471513430076450     
           1          64  0.60526048152818634        4.5861017318502673E-002  -2.8805853213710628E-003  -1.5942176409773798     
           1          65  0.65009459127101465        4.5725669918098337E-002  -3.1593677380797663E-003  -1.7485056752230670     
           1          66  0.69492870101384363        4.5577512981049499E-002  -3.4521656675534991E-003  -1.9105503891725577     
           1          67  0.73976281075667205        4.5415896466282982E-002  -3.7599456968794962E-003  -2.0808867262536959     
           1          68  0.78459692049950092        4.5240126996654056E-002  -4.0836744131450067E-003  -2.2600496298943327     
           1          69  0.82943103024232934        4.5049467858946451E-002  -4.4243184034372680E-003  -2.4485740435223144     
           1          70  0.87426513998515820        4.4843139003872344E-002  -4.7828442548435305E-003  -2.6469949105654926     
           1          71  0.91909924972798662        4.4620317046072382E-002  -5.1602185544510288E-003  -2.8558471744517111     
           1          72  0.96393335947081504        4.4380135264115647E-002  -5.5574078893470104E-003  -3.0756657786088208     
           1          73   1.0087674692136439        4.4121683600499687E-002  -5.9753788466187230E-003  -3.3069856664646724     
           1          74   1.0536015789564721        4.3844008661650495E-002  -6.4150980133533975E-003  -3.5503417814471079     
           1          75   1.0984356886993012        4.3546113717922531E-002  -6.8775319766382955E-003  -3.8062690669839854     
           1          76   1.1432697984421292        4.3226958703598710E-002  -7.3636473235606350E-003  -4.0753024665031399     
           1          77   1.1881039081849578        4.2885460216890388E-002  -7.8744106412076825E-003  -4.3579769234324326     
           1          78   1.2329380179277865        4.2520491519937385E-002  -8.4107885166666719E-003  -4.6548273811997056     
           1          79   1.2777721276706151        4.2130882538807979E-002  -8.9737475370248454E-003  -4.9663887832328086     
           1          80   1.3226062374134437        4.1715419863498880E-002  -9.5642542893694480E-003  -5.2931960729595895     
           1          81   1.3674403471562724        4.1272846747935292E-002  -1.0183275360787723E-002  -5.6357841938078987     
           1          82   1.4122744568991010        4.0801863109970846E-002  -1.0831777338366910E-002  -5.9946880892055798     
           1          83   1.4571085666419294        4.0301125531387615E-002  -1.1510726809194252E-002  -6.3704427025804833     
           1          84   1.5019426763847581        3.9769247257896163E-002  -1.2221090360357000E-002  -6.7635829773604614     
           1          85   1.5467767861275867        3.9204798199135485E-002  -1.2963834578942391E-002  -7.1746438569733586     
           1          86   1.5916108958704154        3.8606304928673035E-002  -1.3739926052037669E-002  -7.6041602848470236     
           1          87   1.6364450056132442        3.7972250684004706E-002  -1.4550331366730082E-002  -8.0526672044093086     
           1          88   1.6812791153560724        3.7301075366554907E-002  -1.5396017110106852E-002  -8.5206995590880510     
           1          89   1.7261132250989013        3.6591175541676402E-002  -1.6277949869255254E-002  -9.0087922923111119     
           1          90   1.7709473348417299        3.5840904438650491E-002  -1.7197096231262515E-002  -9.5174803475063356     
           1          91   1.8157814445845581        3.5048571950686898E-002  -1.8154422783215864E-002  -10.047298668101563     
           1          92   1.8606155543273870        3.4212444634923810E-002  -1.9150896112202578E-002  -10.598782197524658     
           1          93   1.9054496640702157        3.3330745712427855E-002  -2.0187482805309874E-002  -11.172465879203457     
           1          94   1.9502837738130443        3.2401655068194125E-002  -2.1265149449625001E-002  -11.768884656565811     
           1          95   1.9951178835558727        3.1423309251146184E-002  -2.2384862632235193E-002  -12.388573473039562     
           1          96   2.0399519932987014        3.0393801474135989E-002  -2.3547588940227716E-002  -13.032067272052574     
           1          97   2.0847861030415298        2.9311181613944040E-002  -2.4754294960689795E-002  -13.699900997032682     
           1          98   2.1296202127843582        2.8173456211279212E-002  -2.6005947280708677E-002  -14.392609591407735     
           1          99   2.1744543225271871        2.6978588470778882E-002  -2.7303512487371621E-002  -15.110727998605595     
           1         100   2.2192884322700159        2.5724498261008855E-002  -2.8647957167765855E-002  -15.854791162054102     
           2           1  -2.2445270663033265        2.7936858582487060E-002   2.7675813265768866E-002   15.316772396689247     
           2           2  -2.3306785109230090        2.5387040687357344E-002   3.1589284196617343E-002   17.482625408965685     
           2           3  -2.1170801793815652        3.1133754004913774E-002   2.2635326757044813E-002   12.527189164524586     
           2           4  -1.7849953800572025        3.6935484602273805E-002   1.3096593706381693E-002   7.2481174463144864     
           2           5  -1.9396938443700547        3.4623402671978970E-002   1.6952105625806770E-002   9.3818938949219781     
           2           6  -1.7686874679498090        3.7146169869680917E-002   1.2743416928678072E-002   7.0526569455539434     
           2           7  -1.8778798776690939        3.5619337156096033E-002   1.5297779412223387E-002   8.4663313479425852     
