           1  -2.6011014958863616        1.5799283096541973E-002   9.3253198138222321E-003
           2  -2.5958940854841863        1.6278465508432819E-002   8.7388207500732756E-003
           3  -2.5906866750820119        1.6725989426369683E-002   8.1327535881478789E-003
           4  -2.5854792646798366        1.7140981105631045E-002   7.5129917414298291E-003
           5  -2.5802718542776621        1.7522863784685930E-002   6.8853026723778550E-003
           6  -2.5750644438754873        1.7871365680540055E-002   6.2552552899518511E-003
           7  -2.5698570334733124        1.8186501153680267E-002   5.6281665939516765E-003
           8  -2.5646496230711375        1.8468566535634636E-002   5.0090222651974475E-003
           9  -2.5594422126689627        1.8718105128449986E-002   4.4024618109840307E-003
          10  -2.5542348022667873        1.8935898470106960E-002   3.8127158139387328E-003
          11  -2.5490273918646125        1.9122939547685212E-002   3.2435854062713098E-003
          12  -2.5438199814624376        1.9280415571072924E-002   2.6983998148157181E-003
          13  -2.5386125710602627        1.9409673289148024E-002   2.1800338684978466E-003
          14  -2.5334051606580879        1.9512200898941078E-002   1.6908827402097211E-003
          15  -2.5281977502559130        1.9589600536002748E-002   1.2328747910627111E-003
          16  -2.5229903398537381        1.9643566124434218E-002   8.0746667178909013E-004
          17  -2.5177829294515632        1.9675855306196522E-002   4.1568624295447595E-004
          18  -2.5125755190493888        1.9688269644079166E-002   5.8140068139442984E-005
          19  -2.5073681086472135        1.9682632580168839E-002  -2.6495018108134855E-004
          20  -2.5021606982450386        1.9660769380089337E-002  -5.5372549630885223E-004
          21  -2.4969532878428642        1.9624489639468546E-002  -8.0863546572592184E-004
          22  -2.4917458774406884        1.9575571404830069E-002  -1.0304115001733957E-003
          23  -2.4865384670385140        1.9515747992744810E-002  -1.2200224797664068E-003
          24  -2.4813310566363387        1.9446694116148855E-002  -1.3786415164445752E-003
          25  -2.4761236462341638        1.9370019600731456E-002  -1.5075968800278372E-003
          26  -2.4709162358319889        1.9287259799142281E-002  -1.6083419861600485E-003
          27  -2.4657088254298141        1.9199871274772143E-002  -1.6824183974527690E-003
          28  -2.4605014150276392        1.9109224760760261E-002  -1.7314267909924945E-003
          29  -2.4552940046254648        1.9016607610066724E-002  -1.7569951895540937E-003
          30  -2.4500865942232899        1.8923219766294859E-002  -1.7607580900035980E-003
          31  -2.4448791838211146        1.8830175596493203E-002  -1.7443364292691256E-003
          32  -2.4396717734189401        1.8738501699175920E-002  -1.7093216982999484E-003
          33  -2.4344643630167653        1.8649143774840563E-002  -1.6572660701116438E-003
          34  -2.4292569526145895        1.8562965564099792E-002  -1.5896753567277797E-003
          35  -2.4240495422124151        1.8480752951452035E-002  -1.5080071151120709E-003
          36  -2.4188421318102398        1.8403213640760283E-002  -1.4136683060108938E-003
          37  -2.4136347214080649        1.8330984076280022E-002  -1.3080234196882477E-003
          38  -2.4084273110058905        1.8264628656945180E-002  -1.1923977620913878E-003
          39  -2.4032199006037156        1.8204642843429066E-002  -1.0680871780020377E-003
          40  -2.3980124902015407        1.8151452446114911E-002  -9.3636252539628794E-004
          41  -2.3928050797993659        1.8105417760718424E-002  -7.9848587618928154E-004
          42  -2.3875976693971910        1.8066831743362644E-002  -6.5571537764577833E-004
          43  -2.3823902589950161        1.8035920744533026E-002  -5.0931607906985277E-004
          44  -2.3771828485928412        1.8012842978418302E-002  -3.6056161118145936E-004
          45  -2.3719754381906664        1.7997689383851805E-002  -2.1074711479807836E-004
          46  -2.3667680277884910        1.7990481458433565E-002  -6.1187943898015164E-005
          47  -2.3615606173863162        1.7991170304826262E-002   8.6784555346413049E-005
          48  -2.3563532069841409        1.7999636026072831E-002   2.3181809935168037E-004
          49  -2.3511457965819664        1.8015686473664898E-002   3.7254988260613034E-004
          50  -2.3459383861797916        1.8039057665990132E-002   5.0761965066809889E-004
          51  -2.3407309757776167        1.8069413170201640E-002   6.3567451311981251E-004
          52  -2.3355235653754418        1.8106345599163569E-002   7.5538928129700595E-004
          53  -2.3303161549732669        1.8149378361233131E-002   8.6548287404214096E-004
          54  -2.3251087445710921        1.8197968515086860E-002   9.6473804371675161E-004
          55  -2.3199013341689172        1.8251510713417136E-002   1.0520226129797411E-003
          56  -2.3146939237667423        1.8309341225962852E-002   1.1263104122712720E-003
          57  -2.3094865133645670        1.8370748460432348E-002   1.1867088009275357E-003
          58  -2.3042791029623921        1.8434974166857746E-002   1.2324726083823099E-003
          59  -2.2990716925602173        1.8501226135102227E-002   1.2630305695367037E-003
          60  -2.2938642821580424        1.8568686852095256E-002   1.2780028596832129E-003
          61  -2.2886568717558675        1.8636524105442056E-002   1.2772175530919542E-003
          62  -2.2834494613536926        1.8703902378636453E-002   1.2607239105579511E-003
          63  -2.2782420509515178        1.8769994854090477E-002   1.2288019203689441E-003
          64  -2.2730346405493433        1.8833994684548591E-002   1.1819685709793691E-003
          65  -2.2678272301471685        1.8895132118458158E-002   1.1209748744123625E-003
          66  -2.2626198197449932        1.8952680038877907E-002   1.0468066838764233E-003
          67  -2.2574124093428187        1.9005970724641941E-002   9.6067224431309751E-004
          68  -2.2522049989406434        1.9054406151606886E-002   8.6398845329646546E-004
          69  -2.2469975885384681        1.9097468565757260E-002   7.5836140275264963E-004
          70  -2.2417901781362937        1.9134729896322349E-002   6.4556215003984136E-004
          71  -2.2365827677341183        1.9165859765126751E-002   5.2749808951893995E-004
          72  -2.2313753573319435        1.9190631484097252E-002   4.0618261990595935E-004
          73  -2.2261679469297690        1.9208928290727300E-002   2.8369053452066960E-004
          74  -2.2209605365275942        1.9220743270177577E-002   1.6213277333882115E-004
          75  -2.2157531261254193        1.9226181765573957E-002   4.3607553013212471E-005
          76  -2.2105457157232444        1.9225459227614167E-002  -6.9838532247445530E-005
          77  -2.2053383053210696        1.9218897385936899E-002  -1.7625154467301141E-004
          78  -2.2001308949188942        1.9206918265434938E-002  -2.7381026833791898E-004
          79  -2.1949234845167198        1.9190036124057983E-002  -3.6086435855816533E-004
          80  -2.1897160741145449        1.9168847854206732E-002  -4.3596841428238597E-004
          81  -2.1845086637123696        1.9144019586489796E-002  -4.9791875103520579E-004
          82  -2.1793012533101948        1.9116275642885500E-002  -5.4577231802943583E-004
          83  -2.1740938429080199        1.9086382427876580E-002  -5.7887413942718481E-004
          84  -2.1688864325058450        1.9055133120362402E-002  -5.9687178182956811E-004
          85  -2.1636790221036701        1.9023331343132055E-002  -5.9972493106804118E-004
          86  -2.1584716117014953        1.8991774500758403E-002  -5.8770827300824648E-004
          87  -2.1532642012993208        1.8961237682242865E-002  -5.6140808379075895E-004
          88  -2.1480567908971455        1.8932455244992156E-002  -5.2170915129603080E-004
          89  -2.1428493804949706        1.8906108652915903E-002  -4.6977992721441563E-004
          90  -2.1376419700927958        1.8882809882829574E-002  -4.0704667880065950E-004
          91  -2.1324345596906209        1.8863089067752074E-002  -3.3516360251895408E-004
          92  -2.1272271492884456        1.8847383330335043E-002  -2.5597716181011907E-004
          93  -2.1220197388862707        1.8836027635743987E-002  -1.7148573919284517E-004
          94  -2.1168123284840958        1.8829247890064387E-002  -8.3795468703436163E-005
          95  -2.1116049180819210        1.8827156456839172E-002   4.9251904917791452E-006
          96  -2.1063975076797465        1.8829750160019428E-002   9.2500676478991922E-005
          97  -2.1011900972775712        1.8836911189812313E-002   1.7678820131233436E-004
          98  -2.0959826868753968        1.8848410166070789E-002   2.5573321617204209E-004
          99  -2.0907752764732219        1.8863912082468664E-002   3.2741528094020638E-004
         100  -2.0855678660710470        1.8882984621054314E-002   3.9009280834323700E-004
         101  -2.0803604556688717        1.8905108744201080E-002   4.4224401735069846E-004
         102  -2.0751530452666969        1.8929691336056792E-002   4.8260309906803032E-004
         103  -2.0699456348645220        1.8956079128738156E-002   5.1019032256350043E-004
         104  -2.0647382244623471        1.8983576496578978E-002   5.2433781432840629E-004
         105  -2.0595308140601718        1.9011459540929015E-002   5.2470350651129499E-004
         106  -2.0543234036579969        1.9038995620188636E-002   5.1128275818331252E-004
         107  -2.0491159932558225        1.9065460830945461E-002   4.8440928365467873E-004
         108  -2.0439085828536476        1.9090157820078741E-002   4.4474873301614308E-004
         109  -2.0387011724514728        1.9112433046444482E-002   3.9328438567568088E-004
         110  -2.0334937620492979        1.9131693079905011E-002   3.3129521827557492E-004
         111  -2.0282863516471226        1.9147419295949424E-002   2.6032813783149404E-004
         112  -2.0230789412449477        1.9159182164823593E-002   1.8215703320995303E-004
         113  -2.0178715308427728        1.9166650715345811E-002   9.8749022353761677E-005
         114  -2.0126641204405979        1.9169602579530313E-002   1.2213161461947150E-005
         115  -2.0074567100384231        1.9167929954135434E-002  -7.5248475994628758E-005
         116  -2.0022492996362482        1.9161643143848741E-002  -1.6139357850883420E-004
         117  -1.9970418892340736        1.9150871261357422E-002  -2.4399381023287509E-004
         118  -1.9918344788318987        1.9135860041741417E-002  -3.2088918991950361E-004
         119  -1.9866270684297240        1.9116967168476474E-002  -3.9004018769037087E-004
         120  -1.9814196580275489        1.9094653029240512E-002  -4.4958343045563124E-004
         121  -1.9762122476253738        1.9069472346038764E-002  -4.9787144231202673E-004
         122  -1.9710048372231987        1.9042060072471265E-002  -5.3352028076827300E-004
         123  -1.9657974268210241        1.9013116791033759E-002  -5.5544488122065839E-004
         124  -1.9605900164188492        1.8983392034711714E-002  -5.6288897898476326E-004
         125  -1.9553826060166741        1.8953666217636521E-002  -5.5544751860079819E-004
         126  -1.9501751956144995        1.8924732098417378E-002  -5.3308148407863452E-004
         127  -1.9449677852123242        1.8897373132834652E-002  -4.9612178267859639E-004
         128  -1.9397603748101493        1.8872346963757350E-002  -4.4526868556457724E-004
         129  -1.9345529644079746        1.8850364047362608E-002  -3.8157874256007716E-004
         130  -1.9293455540057998        1.8832069772271167E-002  -3.0644473833655288E-004
         131  -1.9241381436036251        1.8818027345367222E-002  -2.2156720532682094E-004
         132  -1.9189307332014498        1.8808702392825366E-002  -1.2891835180987301E-004
         133  -1.9137233227992749        1.8804449658938703E-002  -3.0699178032148531E-005
         134  -1.9085159123971003        1.8805502072429741E-002   7.0707443741345480E-005
         135  -1.9033085019949252        1.8811962770847068E-002   1.7279767440897079E-004
         136  -1.8981010915927505        1.8823799782726160E-002   2.7299283075249512E-004
         137  -1.8928936811905752        1.8840843893863632E-002   3.6870609007387116E-004
         138  -1.8876862707884003        1.8862789748629354E-002   4.5740103157439655E-004
         139  -1.8824788603862257        1.8889200116547170E-002   5.3665151243888415E-004
         140  -1.8772714499840508        1.8919513291634774E-002   6.0419968426583457E-004
         141  -1.8720640395818757        1.8953053489596420E-002   6.5801079063571033E-004
         142  -1.8668566291797011        1.8989043373390597E-002   6.9632291145996662E-004
         143  -1.8616492187775262        1.9026622399546427E-002   7.1769401357998225E-004
         144  -1.8564418083753516        1.9064860811332175E-002   7.2103556721964395E-004
         145  -1.8512343979731762        1.9102781903077119E-002   7.0564569495083350E-004
         146  -1.8460269875710011        1.9139382469646124E-002   6.7122995994701952E-004
         147  -1.8408195771688263        1.9173654793107110E-002   6.1791396763948893E-004
         148  -1.8356121667666516        1.9204609050291286E-002   5.4624659254000655E-004
         149  -1.8304047563644767        1.9231295639280600E-002   4.5719368915786120E-004
         150  -1.8251973459623014        1.9252826585348923E-002   3.5212438757476481E-004
         151  -1.8199899355601268        1.9268397661265292E-002   2.3277836819063101E-004
         152  -1.8147825251579519        1.9277305154849399E-002   1.0124373565264029E-004
         153  -1.8095751147557773        1.9278964649166789E-002  -4.0091719971944665E-005
         154  -1.8043677043536026        1.9272925318622035E-002  -1.8858724931713734E-004
         155  -1.7991602939514273        1.9258881926166916E-002  -3.4140360031787467E-004
         156  -1.7939528835492520        1.9236683799587481E-002  -4.9556225747757687E-004
         157  -1.7887454731470773        1.9206340567532731E-002  -6.4800815221898865E-004
         158  -1.7835380627449027        1.9168025266683257E-002  -7.9567185543813371E-004
         159  -1.7783306523427278        1.9122070328667567E-002  -9.3554553515110429E-004
         160  -1.7731232419405527        1.9068967157204544E-002  -1.0647315254384625E-003
         161  -1.7679158315383774        1.9009355574187294E-002  -1.1805153935587694E-003
         162  -1.7627084211362027        1.8944013288341180E-002  -1.2804218470556720E-003
         163  -1.7575010107340279        1.8873841763880243E-002  -1.3622683472892937E-003
         164  -1.7522936003318532        1.8799849404923318E-002  -1.4242125169955438E-003
         165  -1.7470861899296783        1.8723133810708417E-002  -1.4647917461726822E-003
         166  -1.7418787795275033        1.8644855147649957E-002  -1.4829576896373765E-003
         167  -1.7366713691253286        1.8566221936904943E-002  -1.4780949403832774E-003
         168  -1.7314639587231535        1.8488462065518525E-002  -1.4500380409571199E-003
         169  -1.7262565483209789        1.8412800178425372E-002  -1.3990745435051618E-003
         170  -1.7210491379188038        1.8340433760181133E-002  -1.3259392213639156E-003
         171  -1.7158417275166289        1.8272509780232874E-002  -1.2317986513500211E-003
         172  -1.7106343171144540        1.8210102403808947E-002  -1.1182265299380511E-003
         173  -1.7054269067122794        1.8154193187069099E-002  -9.8717279662435603E-004
         174  -1.7002194963101045        1.8105648409924260E-002  -8.4091258298328033E-004
         175  -1.6950120859079292        1.8065208749425216E-002  -6.8201213502245444E-004
         176  -1.6898046755057543        1.8033471462417263E-002  -5.1326550620299526E-004
         177  -1.6845972651035797        1.8010880793177482E-002  -3.3763796853872270E-004
         178  -1.6793898547014048        1.7997720527073595E-002  -1.5820390837984697E-004
         179  -1.6741824442992301        1.7994109895287127E-002   2.1917185842900402E-005
         180  -1.6689750338970550        1.8000002893753017E-002   1.9962520572366015E-004
         181  -1.6637676234948797        1.8015190648284260E-002   3.7189990265073511E-004
         182  -1.6585602130927048        1.8039308708415334E-002   5.3587431585599694E-004
         183  -1.6533528026905302        1.8071844579834465E-002   6.8887351036853639E-004
         184  -1.6481453922883551        1.8112150754055267E-002   8.2847954692723757E-004
         185  -1.6429379818861805        1.8159459239860929E-002   9.5257463693348748E-004
         186  -1.6377305714840051        1.8212898557448311E-002   1.0593803620996128E-003
         187  -1.6325231610818305        1.8271512606536679E-002   1.1474889942787959E-003
         188  -1.6273157506796556        1.8334280972091482E-002   1.2158862949739782E-003
         189  -1.6221083402774807        1.8400138998303350E-002   1.2639646962318333E-003
         190  -1.6169009298753059        1.8468004356424116E-002   1.2915311034137999E-003
         191  -1.6116935194731308        1.8536791690187855E-002   1.2987972783426677E-003
         192  -1.6064861090709559        1.8605438626206536E-002   1.2863703255222637E-003
         193  -1.6012786986687810        1.8672924985791092E-002   1.2552298014633818E-003
         194  -1.5960712882666062        1.8738291785680327E-002   1.2066979941917932E-003
         195  -1.5908638778644315        1.8800658470615888E-002   1.1424031207574966E-003
         196  -1.5856564674622564        1.8859238026757544E-002   1.0642363962006006E-003
         197  -1.5804490570600815        1.8913348749987992E-002   9.7430577002500401E-004
         198  -1.5752416466579069        1.8962428102749996E-002   8.7487741693719726E-004
         199  -1.5700342362557318        1.9006034083799070E-002   7.6833109958987121E-004
         200  -1.5648268258535569        1.9043854137616178E-002   6.5709617431610921E-004
         201  -1.5596194154513818        1.9075702347012731E-002   5.4360764602236157E-004
         202  -1.5544120050492072        1.9101523711820449E-002   4.3023369242052828E-004
         203  -1.5492045946470323        1.9121385544492886E-002   3.1923422996050170E-004
         204  -1.5439971842448570        1.9135469267866627E-002   2.1272510052764324E-004
         205  -1.5387897738426821        1.9144065467249557E-002   1.1260765917638298E-004
         206  -1.5335823634405075        1.9147558227731298E-002   2.0562031467109369E-005
         207  -1.5283749530383326        1.9146414314603517E-002  -6.2011861209538321E-005
         208  -1.5231675426361579        1.9141167307938998E-002  -1.3399129074105669E-004
         209  -1.5179601322339829        1.9132401919980287E-002  -1.9456790870049626E-004
         210  -1.5127527218318075        1.9120737119260576E-002  -2.4324471456402323E-004
         211  -1.5075453114296329        1.9106811326555680E-002  -2.7983243071859592E-004
         212  -1.5023379010274580        1.9091262870902338E-002  -3.0445273491743862E-004
