           1   1.5625000000000007E-002   0.0000000000000000     
           2  -6.1333635092258804E-003   3.0132888749468469E-004
           3  -5.2271307933856011E-003   5.1485502015134841E-004
           4  -3.9273958796577921E-003   5.8260560006981679E-004
           5  -2.4291469900708409E-003   4.8321376375576330E-004
           6  -9.7701227646360632E-004   2.4474239628338235E-004
           7   1.6239871840713837E-004  -4.9265892111696578E-005
           8   8.6519269873878253E-004  -3.0958874306897106E-004
           9   1.1812184146280907E-003  -4.8930560675382654E-004
          10   9.7119060761387136E-004  -4.5936688764041170E-004
          11   9.3705922946902697E-004  -5.0090006400090763E-004
          12   3.6602149172181768E-004  -2.1939913493482710E-004
          13  -1.4077313081145785E-004   9.4067981608224303E-005
          14  -4.1426338034629033E-004   3.0726046801531521E-004
          15  -5.1217434212856778E-004   4.2036196581960746E-004
          16  -5.1673384683262661E-004   4.6837713903640876E-004
          17  -3.7497396152915124E-004   3.7500530619211797E-004
          18  -8.9049585008580973E-005   9.8259845024506121E-005
          19   4.9176487459525705E-005  -5.9927468902004739E-005
          20   3.1228580711709704E-004  -4.2111234653620545E-004
          21   1.9067815143485875E-004  -2.8540229637115990E-004
          22   1.3118217232083334E-004  -2.1889146087922278E-004
          23   1.0840691477357992E-004  -2.0284311050488887E-004
          24   3.2429935906451856E-005  -6.8577998101205124E-005
          25  -5.6214507492443483E-005   1.3573789441405419E-004
          26  -5.9256223824833406E-005   1.6564415255944205E-004
          27  -1.0734100018951484E-005   3.5394238845170692E-005
          28  -3.6897409234334926E-005   1.4734680414663645E-004
          29   4.2254961909643991E-006  -2.1251126910651476E-005
          30  -2.7150173712017829E-005   1.8312717928877905E-004
          31  -7.0054375029103010E-006   7.1184586973759665E-005
          32   2.8229803306478992E-006  -5.7558186672102411E-005
          33  -1.2476724472663210E-013  -2.9852885019032099E-009
