           0  -114.08280634530186        12.443862876672496        2.2259977448846257E-003   2.1816028886171976E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -1.4779439880192864                0
           0   59.313275640611288       -10.647839848857318       -1.9047194369106555E-003  -1.8667320913143967E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  0.76840412636274802                0
           0  -26.915300552389727        9.7154945889141171        1.7379385533011118E-003   1.7032774524744245E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1 -0.34868800927577076                0
           0  -176.67905259491644       -3.1689086154879753       -5.6686444568954770E-004  -5.5555901393547957E-004           0   5704.0000000000000                0           0           0           0           0           0           0           1  -2.2888790340697431                0
           0  -190.27681276803438       -10.203458917014119       -1.8252271633332083E-003  -1.7888251958299648E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -2.4650381639351120                0
           0  -30.783465535384789       -4.4280265829485668       -7.9209946988490116E-004  -7.7630199560809376E-004           0   5704.0000000000000                0           0           0           0           0           0           0           1 -0.39880012839721379                0
           0  -111.43282678547671        3.6416564050518159        6.5143107294168736E-004   6.3843906119421742E-004           0   5704.0000000000000                0           0           0           0           0           0           0           1  -1.4436134742084394                0
           0  -177.79827044728285        8.9699144346941200        1.6045668054465389E-003   1.5725656442310870E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -2.3033785134319715                0
           0   35.703363283397096        6.5459713053586546        1.1709641538338957E-003   1.1476106776575482E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  0.46253745684560238                0
           0  -188.76658829675029        10.101217552276758        1.8069379030291640E-003   1.7709006928956447E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -2.4454731896028874                0
           0   136.60735023597036       -6.5279068012310715       -1.1677327179165295E-003  -1.1444436888553772E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1   1.7697496973330020                0
           0   16.668591874536180        7.0619154910734876        1.2632578897316558E-003   1.2380637256440197E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  0.21594178771473044                0
           0   65.166784803180974       -17.244180338080696       -3.0846937904555056E-003  -3.0231732710520156E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  0.84423640076745243                0
           0  -94.474393773508240       -13.680595775592554       -2.4472284568672720E-003  -2.3984214192834070E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -1.2239167914286966                0
           0  -13.992596789608355        8.7164634017223008        1.5592286790604328E-003   1.5281317324197582E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1 -0.18127424249527405                0
           0  -2.2760864579252567        1.7949579967657319        3.2108779183458549E-004   3.1468408077940603E-004           0   5704.0000000000000                0           0           0           0           0           0           0           1  -2.9486724638600883E-002           0
           0  -79.778290188247468        16.347088441303747        2.9242191405039028E-003   2.8658990956002359E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  -1.0335286107995891                0
           0   51.273069273991361        16.425888641394348        2.9383151707668980E-003   2.8797139974394018E-003           0   5704.0000000000000                0           0           0           0           0           0           0           1  0.66424316606857947                0
