           1  -2.6011014958863612        1.5503408923710577E-002   9.9824234047741853E-003
           2  -2.5984990931891265        1.5764317097577380E-002   9.7014433062694010E-003
           3  -2.5958966904918914        1.6017662475761533E-002   9.4119369098275250E-003
           4  -2.5932942877946563        1.6263228763187226E-002   9.1146398115833187E-003
           5  -2.5906918850974221        1.6500819337634205E-002   8.8103003145872261E-003
           6  -2.5880894824001865        1.6730257554321101E-002   8.4996769933450757E-003
           7  -2.5854870797029519        1.6951386985791218E-002   8.1835362493746702E-003
           8  -2.5828846770057168        1.7164071596980909E-002   7.8626498667041696E-003
           9  -2.5802822743084817        1.7368195855586271E-002   7.5377925761370441E-003
          10  -2.5776798716112470        1.7563664778076100E-002   7.2097396369737851E-003
          11  -2.5750774689140119        1.7750403911927219E-002   6.8792644447133499E-003
          12  -2.5724750662167768        1.7928362376797992E-002   6.5471301882775446E-003
          13  -2.5698726635195417        1.8097500075363052E-002   6.2141114643292292E-003
          14  -2.5672702608223066        1.8257806697697013E-002   5.8809561443142703E-003
          15  -2.5646678581250715        1.8409288494969124E-002   5.5484070512248195E-003
          16  -2.5620654554278373        1.8551971239320373E-002   5.2171938551063834E-003
          17  -2.5594630527306022        1.8685899847596617E-002   4.8880310024051691E-003
          18  -2.5568606500333670        1.8811137951218894E-002   4.5616157237657667E-003
          19  -2.5542582473361324        1.8927767414352807E-002   4.2386261264340018E-003
          20  -2.5516558446388968        1.9035887802697157E-002   3.9197193770191844E-003
          21  -2.5490534419416622        1.9135615805358341E-002   3.6055299799513784E-003
          22  -2.5464510392444271        1.9227084612413414E-002   3.2966681565359691E-003
          23  -2.5438486365471920        1.9310443250888366E-002   2.9937183290606679E-003
          24  -2.5412462338499568        1.9385855881990252E-002   2.6972377139518320E-003
          25  -2.5386438311527222        1.9453501062531978E-002   2.4077550275093756E-003
          26  -2.5360414284554871        1.9513570973575003E-002   2.1257693072747413E-003
          27  -2.5334390257582520        1.9566270619390744E-002   1.8517488516063031E-003
          28  -2.5308366230610173        1.9611816999902783E-002   1.5861302795534455E-003
          29  -2.5282342203637822        1.9650438259820876E-002   1.3293177126362701E-003
          30  -2.5256318176665471        1.9682372817714587E-002   1.0816820796543331E-003
          31  -2.5230294149693120        1.9707868478297003E-002   8.4356054516730597E-004
          32  -2.5204270122720773        1.9727181824576227E-002   6.1525204491414505E-004
          33  -2.5178246095748422        1.9740576028843528E-002   3.9703321289909167E-004
          34  -2.5152222068776071        1.9748322011598492E-002   1.8913353162292856E-004
          35  -2.5126198041803720        1.9750696023994610E-002  -8.2481376482747276E-006
          36  -2.5100174014831369        1.9747979127417385E-002  -1.9494771079941420E-004
          37  -2.5074149987859018        1.9740456273452070E-002  -3.7083572294238268E-004
          38  -2.5048125960886671        1.9728415389572453E-002  -5.3581705515394896E-004
          39  -2.5022101933914325        1.9712146473570037E-002  -6.8983054875901533E-004
          40  -2.4996077906941974        1.9691940699663159E-002  -8.3284851041970527E-004
          41  -2.4970053879969627        1.9668089539132353E-002  -9.6487611164837971E-004
          42  -2.4944029852997276        1.9640883898229593E-002  -1.0859506867006755E-003
          43  -2.4918005826024925        1.9610613275998671E-002  -1.1961409331213667E-003
          44  -2.4891981799052574        1.9577564944527649E-002  -1.2955460195108251E-003
          45  -2.4865957772080223        1.9542023154028990E-002  -1.3842946053519156E-003
          46  -2.4839933745107876        1.9504268365011405E-002  -1.4625437779859085E-003
          47  -2.4813909718135525        1.9464576509670192E-002  -1.5304779120505548E-003
          48  -2.4787885691163174        1.9423218284477971E-002  -1.5883074568936793E-003
          49  -2.4761861664190823        1.9380458475810852E-002  -1.6362676576507913E-003
          50  -2.4735837637218472        1.9336555320290681E-002  -1.6746172158253697E-003
          51  -2.4709813610246125        1.9291759901368628E-002  -1.7036368953352189E-003
          52  -2.4683789583273779        1.9246315583515396E-002  -1.7236280800877290E-003
          53  -2.4657765556301428        1.9200456657951549E-002  -1.7349114158687182E-003
          54  -2.4631741529329081        1.9154411163190166E-002  -1.7378246354241989E-003
          55  -2.4605717502356730        1.9108395482982907E-002  -1.7327222162714805E-003
          56  -2.4579693475384379        1.9062617238428517E-002  -1.7199728445067321E-003
          57  -2.4553669448412028        1.9017274103083563E-002  -1.6999581029913595E-003
          58  -2.4527645421439677        1.8972553482331209E-002  -1.6730708678342890E-003
          59  -2.4501621394467326        1.8928632235340141E-002  -1.6397136995380441E-003
          60  -2.4475597367494979        1.8885676439674953E-002  -1.6002972347832973E-003
          61  -2.4449573340522632        1.8843841198463929E-002  -1.5552385847126412E-003
          62  -2.4423549313550281        1.8803270489875082E-002  -1.5049597454396845E-003
          63  -2.4397525286577930        1.8764097058502526E-002  -1.4498860263556393E-003
          64  -2.4371501259605579        1.8726442348119411E-002  -1.3904445016328414E-003
          65  -2.4345477232633228        1.8690416475112746E-002  -1.3270624901345963E-003
          66  -2.4319453205660877        1.8656118241780824E-002  -1.2601660687341267E-003
          67  -2.4293429178688530        1.8623635188543319E-002  -1.1901786238236399E-003
          68  -2.4267405151716179        1.8593043683991260E-002  -1.1175194455585046E-003
          69  -2.4241381124743828        1.8564409051586322E-002  -1.0426023691327948E-003
          70  -2.4215357097771477        1.8537785731708768E-002  -9.6583446712187053E-004
          71  -2.4189333070799126        1.8513217477650081E-002  -8.8761479665678926E-004
          72  -2.4163309043826775        1.8490737584049465E-002  -8.0833320491531275E-004
          73  -2.4137285016854424        1.8470368798872594E-002  -7.2836775377918507E-004
          74  -2.4111260989882082        1.8452125039421636E-002  -6.4808941822649675E-004
          75  -2.4085236962909731        1.8436009509517869E-002  -5.6785244421745588E-004
          76  -2.4059212935937384        1.8422016545025385E-002  -4.8799916577971816E-004
          77  -2.4033188908965033        1.8410131593734901E-002  -4.0885771065668480E-004
          78  -2.4007164881992682        1.8400331602548205E-002  -3.3074121236737635E-004
          79  -2.3981140855020331        1.8392585424565885E-002  -2.5394709663562271E-004
          80  -2.3955116828047980        1.8386854244092896E-002  -1.7875644325697921E-004
          81  -2.3929092801075629        1.8383092017550534E-002  -1.0543342416638023E-004
          82  -2.3903068774103282        1.8381245928269178E-002  -3.4224818167398919E-005
          83  -2.3877044747130931        1.8381256853125923E-002   3.4640397513818730E-005
          84  -2.3851020720158584        1.8383059838992393E-002   1.0095137897933884E-004
          85  -2.3824996693186233        1.8386584586964082E-002   1.6451567113044281E-004
          86  -2.3798972666213882        1.8391755942358281E-002   2.2515938755307332E-004
          87  -2.3772948639241531        1.8398494388488708E-002   2.8272731578246401E-004
          88  -2.3746924612269185        1.8406716542254998E-002   3.3708294917308724E-004
          89  -2.3720900585296834        1.8416335649619923E-002   3.8810844685155420E-004
          90  -2.3694876558324482        1.8427262079090932E-002   4.3570452347092186E-004
          91  -2.3668852531352136        1.8439403811369923E-002   4.7979027071439042E-004
          92  -2.3642828504379785        1.8452666923390846E-002   5.2030291271388770E-004
          93  -2.3616804477407434        1.8466956065023559E-002   5.5719749775404821E-004
          94  -2.3590780450435083        1.8482175208336647E-002   5.9044709404746634E-004
          95  -2.3564756423462732        1.8498226992662174E-002   6.2004003522093021E-004
          96  -2.3538732396490389        1.8515014506833505E-002   6.4598259187088295E-004
          97  -2.3512708369518038        1.8532442180507674E-002   6.6829814713086479E-004
          98  -2.3486684342545687        1.8550413058653334E-002   6.8702259814373866E-004
          99  -2.3460660315573336        1.8568833920380539E-002   7.0220958876659372E-004
         100  -2.3434636288600985        1.8587610505647719E-002   7.1392443796652839E-004
         101  -2.3408612261628639        1.8606653166275539E-002   7.2224780938167580E-004
         102  -2.3382588234656287        1.8625871822419888E-002   7.2727157817405760E-004
         103  -2.3356564207683936        1.8645181753632126E-002   7.2910046233792326E-004
         104  -2.3330540180711585        1.8664499080098845E-002   7.2784965250125033E-004
         105  -2.3304516153739239        1.8683743118099214E-002   7.2364502006333801E-004
         106  -2.3278492126766892        1.8702838718542170E-002   7.1662131244347525E-004
         107  -2.3252468099794541        1.8721711671821725E-002   7.0692259359335786E-004
         108  -2.3226444072822185        1.8740294405568882E-002   6.9469936383550709E-004
         109  -2.3200420045849839        1.8758520754691362E-002   6.8011043387542782E-004
         110  -2.3174396018877488        1.8776331465595628E-002   6.6331853547346210E-004
         111  -2.3148371991905137        1.8793669103362703E-002   6.4449359306582008E-004
         112  -2.3122347964932786        1.8810483287550400E-002   6.2380702074604549E-004
         113  -2.3096323937960439        1.8826725806060624E-002   6.0143621806901511E-004
         114  -2.3070299910988088        1.8842355518328899E-002   5.7755776069022091E-004
         115  -2.3044275884015737        1.8857333735935591E-002   5.5235293593706753E-004
         116  -2.3018251857043386        1.8871628740202245E-002   5.2600004202409611E-004
         117  -2.2992227830071035        1.8885211479617355E-002   4.9868077190980901E-004
         118  -2.2966203803098693        1.8898059660360320E-002   4.7057183935199305E-004
         119  -2.2940179776126342        1.8910153800359139E-002   4.4185201635265573E-004
         120  -2.2914155749153990        1.8921480862831953E-002   4.1269330358020443E-004
         121  -2.2888131722181644        1.8932030696469229E-002   3.8326842720905034E-004
         122  -2.2862107695209288        1.8941799193509624E-002   3.5374176661290529E-004
         123  -2.2836083668236942        1.8950785135335872E-002   3.2427712044497348E-004
         124  -2.2810059641264591        1.8958992867685293E-002   2.9502859625003960E-004
         125  -2.2784035614292240        1.8966429814866403E-002   2.6614743228291633E-004
         126  -2.2758011587319893        1.8973107406168803E-002   2.3777819554496036E-004
         127  -2.2731987560347542        1.8979041489531657E-002   2.1005525721611075E-004
         128  -2.2705963533375191        1.8984250520546173E-002   1.8310939837907215E-004
         129  -2.2679939506402844        1.8988757065652256E-002   1.5705941640629576E-004
         130  -2.2653915479430493        1.8992586080305272E-002   1.3201946836169736E-004
         131  -2.2627891452458142        1.8995765981612889E-002   1.0809124554234048E-004
         132  -2.2601867425485795        1.8998327304320273E-002   8.5370862052469058E-005
         133  -2.2575843398513444        1.9000303376585211E-002   6.3941728898731469E-005
         134  -2.2549819371541093        1.9001729326479595E-002   4.3880870607467168E-005
         135  -2.2523795344568747        1.9002642400990834E-002   2.5252608301039726E-005
         136  -2.2497771317596391        1.9003081290044528E-002   8.1142069282310781E-006
         137  -2.2471747290624040        1.9003086134013129E-002  -7.4895463644353809E-006
         138  -2.2445723263651693        1.9002698127644720E-002  -2.1521441121064429E-005
         139  -2.2419699236679342        1.9001959265306300E-002  -3.3956307408306098E-005
         140  -2.2393675209706991        1.9000912183698301E-002  -4.4776916265065522E-005
         141  -2.2367651182734649        1.8999599696735890E-002  -5.3977447305632355E-005
         142  -2.2341627155762298        1.8998064833558741E-002  -6.1560224697515138E-005
         143  -2.2315603128789947        1.8996350216356050E-002  -6.7538173999974601E-005
         144  -2.2289579101817596        1.8994498248945720E-002  -7.1932406369151994E-005
