0 	4.061811e+02 	3.928781e+02 	3.845590e+02 	3.753635e+02 	3.938322e+02 	3.905587e+02 	3.885240e+02 	3.969785e+02 	3.724774e+02 	3.857266e+02 	3.809567e+02 	3.580895e+02 	3.781612e+02 	3.900831e+02 	3.755470e+02 	3.894975e+02 	3.966231e+02 	3.864928e+02 	3.634757e+02 	3.750649e+02 	3.486735e+02 	3.566167e+02 	3.879118e+02 	4.027462e+02 	3.894361e+02 	3.882396e+02 	4.191934e+02 	3.771444e+02 	4.111171e+02 	3.812570e+02 	3.794379e+02 	3.792761e+02 	3.862575e+02 	3.844118e+02 	3.744326e+02 	3.985478e+02 	3.898257e+02 	3.930233e+02 	3.854500e+02 	3.737147e+02 	3.707092e+02 	4.135697e+02 	3.899716e+02 	3.930342e+02 	4.033906e+02 	3.778755e+02 	3.866136e+02 	3.879274e+02 	3.954517e+02 	3.912150e+02 	3.914742e+02 	3.990503e+02 	4.207797e+02 	3.830654e+02 	3.919024e+02 	3.990547e+02 	4.012415e+02 	3.989981e+02 	4.087633e+02 	4.082665e+02 	4.083591e+02 	3.917066e+02 	3.829310e+02 	3.839244e+02 	3.945770e+02 	3.872031e+02 	3.735480e+02 	3.780697e+02 	3.983593e+02 	3.854595e+02 	3.743079e+02 	3.825237e+02 	3.893305e+02 	3.622837e+02 	3.559104e+02 	3.901013e+02 	4.086915e+02 	3.773388e+02 	3.847197e+02 	3.898253e+02 	3.844184e+02 	3.964351e+02 	4.071077e+02 	4.055386e+02 	3.839983e+02 	4.030421e+02 	4.016215e+02 	3.941556e+02 	3.959624e+02 	3.998848e+02 	3.964379e+02 	4.126532e+02 	3.887295e+02 	3.799701e+02 	4.084849e+02 	4.029369e+02 	4.057554e+02 	3.891742e+02 	4.116438e+02 	3.979259e+02 	3.821769e+02 	3.993942e+02 	4.044732e+02 	3.821656e+02 	3.757431e+02 	3.948130e+02 	3.670903e+02 	3.928128e+02 	4.019774e+02 	3.991521e+02 	3.720353e+02 	4.179388e+02 	4.167513e+02 	4.031346e+02 	3.937036e+02 	3.949794e+02 	3.969367e+02 	3.785635e+02 	4.003722e+02 	3.938152e+02 	3.914165e+02 	3.843624e+02 	3.928730e+02 	3.796001e+02 	3.793403e+02 	4.023968e+02 	4.080933e+02 	4.287035e+02
0  	1.101148e+04 	1.281714e+04 	4.996921e+03 	-4.098352e+03 	-6.095953e+03 	-1.347265e+03 	2.885709e+03 	2.701237e+03 	1.843223e+03 	3.883552e+03 	5.299520e+03 	1.417978e+03 	-4.586329e+03 	-5.719295e+03 	-2.214801e+03 	-3.326262e+02 	-4.497243e+02 	3.837802e+03 	1.205911e+04 	1.281389e+04 	2.868636e+02 	-1.371362e+04 	-1.411832e+04 	-3.530915e+03 	2.507071e+03 	-1.422873e+03 	-4.780518e+03 	4.324056e+02 	7.496923e+03 	6.857859e+03 	8.310182e+02 	-1.637524e+03 	7.321051e+02 	1.226957e+03 	-2.861819e+03 	-5.714519e+03 	-1.776880e+03 	5.835232e+03 	8.424894e+03 	1.887024e+03 	-7.784421e+03 	-1.019106e+04 	-2.415983e+03 	6.652643e+03 	6.905331e+03 	7.819312e+01 	-3.418026e+03 	-2.017023e+02 	1.751762e+03 	-2.832878e+03 	-7.129251e+03 	-3.398285e+03 	3.845852e+03 	4.878911e+03 	-1.675075e+02 	-3.410202e+03 	-2.987198e+03 	-3.560994e+03 	-4.597409e+03 	-3.596126e+02 	7.331504e+03 	8.648640e+03 	1.618931e+03 	-3.220988e+03 	5.520815e+02 	5.085225e+03 	2.107072e+03 	-3.373005e+03 	-2.739653e+03 	1.716072e+03 	3.031688e+03 	2.794651e+03 	5.477261e+03 	5.836056e+03 	-3.002948e+03 	-1.270867e+04 	-8.256459e+03 	6.705533e+03 	1.125206e+04 	-1.619937e+03 	-1.318661e+04 	-7.467155e+03 	4.982140e+03 	5.590816e+03 	-3.061279e+03 	-4.544258e+03 	2.841176e+03 	4.873589e+03 	-2.779098e+03 	-7.097531e+03 	-2.173709e+02 	7.360958e+03 	4.226396e+03 	-4.308044e+03 	-6.334548e+03 	-1.657611e+03 	1.321768e+03 	6.754095e+02 	1.162429e+03 	2.839362e+03 	1.172771e+03 	-2.204545e+03 	-1.356538e+02 	6.825556e+03 	8.337809e+03 	-6.790955e+01 	-8.334264e+03 	-5.949682e+03 	2.107275e+03 	2.715976e+03 	-5.540263e+03 	-1.021383e+04 	-3.448099e+03 	6.845870e+03 	8.753810e+03 	2.409274e+03 	-2.468210e+03 	-1.271962e+03 	1.116504e+03 	3.241258e+02 	-6.832842e+02 	2.031206e+03 	5.337213e+03 	2.549546e+03 	-6.604273e+03 	-1.392624e+04 	-1.143151e+04 	-4.558976e+01
303 	5.991656e+00 	3.160541e+00 	3.846152e+00 	4.322872e+00 	7.518991e+00 	1.161406e+01 	7.330852e+00 	3.969529e+00 	4.548427e+00 	6.730108e+00 	6.415406e+00 	5.518614e+00 	7.638016e+00 	1.180274e+01 	1.734668e+01 	1.990566e+01 	2.427219e+01 	2.282065e+01 	3.044190e+01 	4.351513e+01 	5.800149e+01 	7.903480e+01 	8.266854e+01 	8.911684e+01 	1.040233e+02 	1.275515e+02 	1.583179e+02 	1.730187e+02 	2.034987e+02 	2.413170e+02 	2.619887e+02 	3.188227e+02 	3.507043e+02 	3.488095e+02 	3.906173e+02 	4.129498e+02 	4.226704e+02 	4.836345e+02 	4.985527e+02 	5.391590e+02 	5.858485e+02 	6.037347e+02 	6.244547e+02 	6.583053e+02 	6.802796e+02 	7.582345e+02 	7.703237e+02 	7.900549e+02 	7.851779e+02 	8.346586e+02 	8.535034e+02 	8.326101e+02 	8.413308e+02 	8.813574e+02 	9.032313e+02 	9.069272e+02 	9.313406e+02 	9.646730e+02 	9.367933e+02 	9.833264e+02 	9.500233e+02 	9.446370e+02 	9.260446e+02 	9.420352e+02 	9.575331e+02 	9.638186e+02 	9.918252e+02 	9.633115e+02 	9.838397e+02 	9.871309e+02 	9.243025e+02 	9.147516e+02 	9.604311e+02 	9.032733e+02 	8.387457e+02 	8.704814e+02 	8.695320e+02 	8.288134e+02 	8.403968e+02 	7.844274e+02 	7.816217e+02 	7.290783e+02 	7.068549e+02 	7.135449e+02 	6.528359e+02 	5.988584e+02 	5.844487e+02 	4.964932e+02 	5.149450e+02 	4.665426e+02 	4.371246e+02 	4.054653e+02 	3.990973e+02 	3.546772e+02 	3.221483e+02 	2.843638e+02 	2.335068e+02 	1.963009e+02 	1.835245e+02 	1.680133e+02 	1.404373e+02 	1.057178e+02 	9.786906e+01 	5.869580e+01 	5.229449e+01 	4.816330e+01 	3.249899e+01 	2.300515e+01 	1.742756e+01 	1.241925e+01 	1.388740e+01 	1.082807e+01 	7.018521e+00 	5.804949e+00 	8.333139e+00 	4.873842e+00 	6.665330e+00 	6.243658e+00 	2.369577e+00 	6.726999e+00 	4.098285e+00 	4.981402e+00 	6.272419e+00 	4.394317e+00 	4.521305e+00 	4.234924e+00 	6.272240e+00 	6.811557e+00
303  	8.674300e+03 	8.599399e+03 	6.517076e+03 	4.977053e+03 	5.802899e+03 	8.318341e+03 	1.028843e+04 	1.021856e+04 	8.880294e+03 	8.408124e+03 	9.567007e+03 	1.055192e+04 	9.437865e+03 	7.261411e+03 	7.101914e+03 	9.892968e+03 	1.258570e+04 	1.138369e+04 	6.229517e+03 	1.334571e+03 	1.134985e+03 	5.630579e+03 	9.742474e+03 	8.088938e+03 	1.045440e+03 	-5.035875e+03 	-5.224659e+03 	-2.664277e+03 	-4.890417e+03 	-1.315096e+04 	-1.918897e+04 	-1.550604e+04 	-5.997054e+03 	-1.558827e+03 	-5.933466e+03 	-1.189396e+04 	-1.324952e+04 	-1.393298e+04 	-1.941352e+04 	-2.446441e+04 	-1.962177e+04 	-8.897746e+03 	-8.695243e+03 	-2.396010e+04 	-3.691287e+04 	-3.022841e+04 	-1.297173e+04 	-8.154530e+03 	-1.829226e+04 	-2.240760e+04 	-1.053068e+04 	-9.025317e+02 	-1.094514e+04 	-2.819719e+04 	-2.919743e+04 	-1.635241e+04 	-1.247727e+04 	-2.216361e+04 	-2.429578e+04 	-8.227620e+03 	6.763693e+03 	1.068484e+03 	-1.570923e+04 	-2.243424e+04 	-1.898153e+04 	-1.983684e+04 	-2.457339e+04 	-1.906581e+04 	-4.072873e+03 	1.776040e+03 	-7.586613e+03 	-1.405970e+04 	-4.298535e+03 	8.078067e+03 	3.705922e+03 	-1.239128e+04 	-1.883645e+04 	-8.631997e+03 	4.653061e+03 	8.476462e+03 	4.409354e+03 	-2.034166e+02 	-9.793525e+02 	4.515482e+03 	1.558621e+04 	2.411813e+04 	2.123968e+04 	1.059319e+04 	5.478338e+03 	1.011737e+04 	1.407807e+04 	9.947396e+03 	5.935153e+03 	1.269096e+04 	2.564761e+04 	3.079893e+04 	2.388077e+04 	1.409274e+04 	1.046362e+04 	1.308108e+04 	1.754731e+04 	2.046217e+04 	1.949274e+04 	1.431728e+04 	9.000784e+03 	8.418948e+03 	1.127236e+04 	1.146743e+04 	7.297644e+03 	3.911995e+03 	4.971598e+03 	7.269120e+03 	6.597548e+03 	4.290778e+03 	4.020402e+03 	5.571267e+03 	6.087141e+03 	5.243517e+03 	5.020178e+03 	5.649158e+03 	5.616506e+03 	5.030960e+03 	5.496670e+03 	6.782285e+03 	6.813753e+03 	5.343755e+03 	4.791742e+03 	6.543805e+03
606 	4.908278e-01 	5.091722e-01 	4.123810e-01 	2.259492e+00 	1.736245e+00 	2.397118e+00 	2.055476e+00 	1.249099e+00 	2.850658e+00 	1.613443e+00 	4.644327e+00 	1.069289e+01 	7.457001e+00 	1.060259e+01 	2.004480e+01 	1.381091e+01 	2.885223e+01 	3.973871e+01 	3.186935e+01 	4.796418e+01 	6.674802e+01 	8.249100e+01 	9.648228e+01 	1.256604e+02 	1.298465e+02 	1.502277e+02 	1.679191e+02 	1.941840e+02 	2.298794e+02 	2.613645e+02 	3.004436e+02 	3.328558e+02 	3.550571e+02 	3.633790e+02 	3.941025e+02 	4.750635e+02 	4.916225e+02 	4.934756e+02 	5.249934e+02 	5.639417e+02 	6.185808e+02 	6.528077e+02 	6.221988e+02 	6.832525e+02 	7.172220e+02 	7.512915e+02 	7.794345e+02 	7.869179e+02 	8.435362e+02 	8.004635e+02 	8.171953e+02 	8.301311e+02 	8.870823e+02 	8.941147e+02 	9.089067e+02 	9.544684e+02 	9.498728e+02 	9.790311e+02 	9.672273e+02 	9.454791e+02 	9.304932e+02 	9.594724e+02 	9.550199e+02 	9.825158e+02 	1.000569e+03 	9.868724e+02 	9.814320e+02 	9.546415e+02 	9.427223e+02 	9.263996e+02 	9.436233e+02 	8.820999e+02 	9.248077e+02 	9.074978e+02 	8.390133e+02 	8.384193e+02 	8.246168e+02 	7.955535e+02 	7.953318e+02 	7.682986e+02 	7.384257e+02 	6.638298e+02 	6.546622e+02 	6.606318e+02 	6.326105e+02 	5.830793e+02 	5.533918e+02 	5.108997e+02 	4.675660e+02 	4.276186e+02 	4.065429e+02 	3.595851e+02 	3.467114e+02 	2.664549e+02 	2.635184e+02 	2.452273e+02 	2.076798e+02 	1.598126e+02 	1.676300e+02 	1.211441e+02 	9.168017e+01 	7.785438e+01 	6.273798e+01 	4.873630e+01 	3.727448e+01 	2.280733e+01 	1.415719e+01 	1.295675e+01 	2.160650e+00 	2.010219e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.961268e-01 	8.038732e-01 	2.674980e-01 	7.325020e-01
606  	7.421637e+03 	5.882481e+03 	6.714365e+03 	8.637503e+03 	8.347099e+03 	7.064720e+03 	8.337123e+03 	1.079731e+04 	1.010395e+04 	7.218845e+03 	7.271889e+03 	1.036469e+04 	1.129501e+04 	8.886003e+03 	7.605541e+03 	8.961570e+03 	9.429561e+03 	8.091451e+03 	7.776447e+03 	7.445200e+03 	3.060988e+03 	-2.428169e+03 	-1.072872e+03 	5.601350e+03 	6.599910e+03 	-3.397780e+02 	-4.873442e+03 	-3.802416e+03 	-7.591850e+03 	-1.792687e+04 	-1.827505e+04 	-2.477273e+03 	6.643513e+03 	-9.747361e+03 	-3.116666e+04 	-2.538318e+04 	-9.762634e+02 	3.260349e+03 	-2.022186e+04 	-3.536489e+04 	-2.041657e+04 	-9.959365e+02 	-6.463105e+03 	-2.527377e+04 	-2.993181e+04 	-2.131434e+04 	-1.768800e+04 	-1.791361e+04 	-8.875743e+03 	1.660898e+03 	-6.094861e+03 	-2.655002e+04 	-3.324341e+04 	-2.164805e+04 	-1.549096e+04 	-2.472051e+04 	-2.855345e+04 	-1.257190e+04 	5.209939e+03 	2.818293e+03 	-1.323432e+04 	-2.317370e+04 	-2.392616e+04 	-2.371648e+04 	-2.099145e+04 	-1.027217e+04 	5.855687e+02 	-2.688355e+02 	-8.374325e+03 	-1.072397e+04 	-7.961360e+03 	-9.612272e+03 	-1.228765e+04 	-4.435314e+03 	8.617226e+03 	7.522483e+03 	-9.285758e+03 	-1.843685e+04 	-5.038617e+03 	1.510002e+04 	1.854255e+04 	5.334923e+03 	-6.169066e+03 	-5.279090e+03 	3.696933e+03 	1.332904e+04 	1.948100e+04 	1.934701e+04 	1.381543e+04 	1.010649e+04 	1.383931e+04 	2.037665e+04 	2.119513e+04 	1.634938e+04 	1.313168e+04 	1.447501e+04 	1.658719e+04 	1.710348e+04 	1.779824e+04 	1.885310e+04 	1.743496e+04 	1.337217e+04 	1.054947e+04 	1.096332e+04 	1.195698e+04 	1.090930e+04 	8.775088e+03 	7.452219e+03 	6.865863e+03 	6.143445e+03 	5.288408e+03 	4.625250e+03 	4.287908e+03 	4.566486e+03 	5.323418e+03 	5.522168e+03 	4.834992e+03 	4.631534e+03 	5.648574e+03 	6.315804e+03 	5.512028e+03 	4.922553e+03 	6.020173e+03 	7.032266e+03 	6.130971e+03 	5.180845e+03 	6.468565e+03 	8.151120e+03
909 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.670682e-01 	1.329318e-01 	0.000000e+00 	0.000000e+00 	6.802356e-01 	9.548965e-01 	4.582925e+00 	6.286300e+00 	8.057038e+00 	9.130414e+00 	1.302401e+01 	1.977731e+01 	2.074940e+01 	2.821465e+01 	3.841635e+01 	4.942083e+01 	5.776717e+01 	6.281665e+01 	8.884576e+01 	1.016863e+02 	1.147841e+02 	1.315389e+02 	1.538893e+02 	1.878818e+02 	2.100199e+02 	2.156634e+02 	2.474618e+02 	2.931841e+02 	3.194350e+02 	3.484249e+02 	3.827751e+02 	4.400692e+02 	5.083813e+02 	4.834158e+02 	5.285888e+02 	5.739836e+02 	6.198097e+02 	6.287230e+02 	6.296838e+02 	7.106795e+02 	7.294649e+02 	7.656802e+02 	7.792160e+02 	7.798516e+02 	7.891105e+02 	8.548697e+02 	8.455741e+02 	8.696112e+02 	8.832975e+02 	9.463281e+02 	9.490057e+02 	9.268101e+02 	9.100405e+02 	9.366108e+02 	9.828142e+02 	1.019956e+03 	1.013790e+03 	1.029852e+03 	9.726383e+02 	1.009146e+03 	9.886100e+02 	9.938700e+02 	1.003808e+03 	1.009096e+03 	9.825005e+02 	9.871648e+02 	9.385813e+02 	9.216692e+02 	9.187371e+02 	8.939464e+02 	8.613387e+02 	8.538251e+02 	8.773623e+02 	8.231730e+02 	7.828304e+02 	8.090268e+02 	7.445920e+02 	6.901326e+02 	7.029899e+02 	6.170301e+02 	5.922262e+02 	5.694919e+02 	5.176697e+02 	5.152906e+02 	4.856478e+02 	4.345607e+02 	3.872846e+02 	3.446720e+02 	3.012388e+02 	2.679565e+02 	2.367501e+02 	2.044809e+02 	1.825282e+02 	1.520522e+02 	1.182037e+02 	9.515922e+01 	7.706048e+01 	6.225402e+01 	4.824277e+01 	2.417061e+01 	1.970192e+01 	9.065644e+00 	4.802314e+00 	1.418372e+00 	1.247229e+00 	6.703085e-01 	3.983990e-01 	0.000000e+00 	7.978219e-01 	2.021781e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	2.255688e-02 	9.774431e-01
909  	5.408451e+03 	7.521479e+03 	9.633853e+03 	7.938781e+03 	6.231045e+03 	8.741479e+03 	1.138522e+04 	9.069552e+03 	5.894255e+03 	8.061314e+03 	1.195520e+04 	1.049742e+04 	6.688030e+03 	8.218625e+03 	1.235592e+04 	1.034617e+04 	4.482799e+03 	5.047055e+03 	1.081087e+04 	9.882709e+03 	1.792650e+03 	-2.659644e+01 	7.279374e+03 	8.882052e+03 	-1.471725e+03 	-8.208223e+03 	-4.865524e+02 	7.142282e+03 	-9.036617e+02 	-1.317948e+04 	-1.094584e+04 	-2.541367e+03 	-9.589873e+03 	-2.661297e+04 	-2.687162e+04 	-8.580505e+03 	-1.177697e+03 	-1.672193e+04 	-2.846309e+04 	-1.586372e+04 	-9.018752e+02 	-1.203411e+04 	-3.472935e+04 	-3.285835e+04 	-7.437938e+03 	4.168222e+03 	-1.253117e+04 	-2.829580e+04 	-1.977129e+04 	-6.482026e+03 	-1.573764e+04 	-3.513743e+04 	-3.091728e+04 	-2.651385e+03 	1.260070e+04 	-6.860444e+03 	-3.739707e+04 	-4.409031e+04 	-2.519412e+04 	-6.514321e+03 	-3.656488e+03 	-8.911979e+03 	-1.187444e+04 	-1.421084e+04 	-1.928537e+04 	-2.130891e+04 	-1.431480e+04 	-3.932558e+03 	-2.978493e+02 	-3.412538e+03 	-5.021451e+03 	-2.939778e+03 	-3.494013e+03 	-8.973983e+03 	-1.239875e+04 	-8.507176e+03 	-1.978328e+03 	6.071699e+02 	6.917583e+02 	3.484339e+03 	8.662999e+03 	1.191508e+04 	1.216566e+04 	1.087831e+04 	7.498579e+03 	2.515906e+03 	1.923497e+03 	1.038358e+04 	2.176705e+04 	2.526916e+04 	2.027251e+04 	1.606005e+04 	1.678385e+04 	1.705697e+04 	1.426396e+04 	1.399843e+04 	1.855967e+04 	2.057192e+04 	1.512182e+04 	9.255272e+03 	1.084189e+04 	1.547753e+04 	1.419564e+04 	8.313325e+03 	5.921840e+03 	7.656942e+03 	7.159922e+03 	3.620533e+03 	2.736926e+03 	5.464918e+03 	6.318404e+03 	3.867248e+03 	3.134863e+03 	5.716576e+03 	6.782409e+03 	4.469919e+03 	3.437671e+03 	5.855027e+03 	7.260100e+03 	5.195056e+03 	3.926887e+03 	6.185631e+03 	7.888377e+03 	6.034180e+03 	4.510989e+03 	6.563442e+03 	8.503636e+03 	6.923065e+03
1212 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	7.082839e-01 	2.111052e+00 	2.103274e+00 	2.755475e+00 	1.085182e+01 	6.276980e+00 	6.837895e+00 	1.068227e+01 	1.712024e+01 	1.747939e+01 	2.650944e+01 	2.582406e+01 	3.658576e+01 	5.417397e+01 	6.355383e+01 	6.094950e+01 	9.294184e+01 	1.093492e+02 	1.210402e+02 	1.293101e+02 	1.443817e+02 	1.854270e+02 	2.178340e+02 	2.547652e+02 	2.616234e+02 	3.219895e+02 	3.544113e+02 	3.814582e+02 	3.881519e+02 	4.287745e+02 	4.372509e+02 	4.816829e+02 	5.617426e+02 	6.029204e+02 	5.841025e+02 	6.416188e+02 	6.550623e+02 	7.220219e+02 	7.315898e+02 	7.483199e+02 	7.753756e+02 	8.364152e+02 	8.400142e+02 	8.486250e+02 	8.995448e+02 	8.942713e+02 	8.817382e+02 	8.796825e+02 	9.796058e+02 	9.958326e+02 	9.980433e+02 	1.025667e+03 	9.847415e+02 	1.013152e+03 	1.006832e+03 	9.943706e+02 	1.034863e+03 	1.030756e+03 	1.039714e+03 	1.048581e+03 	1.039485e+03 	1.052336e+03 	1.006546e+03 	9.908285e+02 	9.999205e+02 	9.973107e+02 	9.133079e+02 	8.763603e+02 	8.683918e+02 	8.705031e+02 	8.233741e+02 	8.325957e+02 	8.102770e+02 	7.641958e+02 	7.252405e+02 	6.821398e+02 	6.406625e+02 	6.327411e+02 	5.814874e+02 	5.169209e+02 	5.091080e+02 	4.620002e+02 	4.061577e+02 	3.815767e+02 	3.382360e+02 	2.934502e+02 	2.581606e+02 	2.251084e+02 	1.845131e+02 	1.634333e+02 	1.233539e+02 	9.002371e+01 	7.775156e+01 	5.771563e+01 	4.722622e+01 	2.843629e+01 	1.927429e+01 	1.080633e+01 	1.667172e+00 	2.565942e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	2.765378e-01 	7.234622e-01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	5.223182e-02 	9.477682e-01 	0.000000e+00 	9.237377e-01 	7.626230e-02 	0.000000e+00 	0.000000e+00 	5.788869e-01 	4.211131e-01
1212  	7.554178e+03 	1.045464e+04 	8.015134e+03 	5.173361e+03 	7.752455e+03 	1.136580e+04 	9.415427e+03 	5.485432e+03 	7.032515e+03 	1.187270e+04 	1.212178e+04 	8.126715e+03 	7.286407e+03 	1.076248e+04 	1.210816e+04 	8.988027e+03 	6.508191e+03 	7.730915e+03 	9.143334e+03 	7.430552e+03 	4.363497e+03 	3.257169e+03 	4.972248e+03 	7.651095e+03 	7.270046e+03 	7.807064e+02 	-7.847358e+03 	-9.691943e+03 	-4.133261e+03 	-2.676987e+03 	-1.103097e+04 	-1.623251e+04 	-5.653618e+03 	8.426578e+03 	2.776317e+03 	-2.033658e+04 	-3.282256e+04 	-2.112894e+04 	-5.029942e+03 	-6.239304e+03 	-1.815996e+04 	-2.180912e+04 	-1.591489e+04 	-1.296531e+04 	-1.609459e+04 	-1.849340e+04 	-1.899571e+04 	-2.069471e+04 	-1.901972e+04 	-8.782393e+03 	3.210693e+01 	-8.165549e+03 	-2.908130e+04 	-4.004297e+04 	-2.996686e+04 	-1.247015e+04 	-4.830179e+03 	-7.961427e+03 	-1.315356e+04 	-1.636784e+04 	-1.842515e+04 	-1.979275e+04 	-2.121261e+04 	-2.296897e+04 	-2.111398e+04 	-1.261059e+04 	-4.788289e+03 	-7.934311e+03 	-1.676314e+04 	-1.396328e+04 	2.892912e+03 	1.390633e+04 	5.079567e+03 	-1.121816e+04 	-1.595106e+04 	-9.726899e+03 	-4.623473e+03 	-1.765438e+03 	4.992518e+03 	1.142757e+04 	8.486065e+03 	1.136358e+03 	2.776322e+03 	1.250282e+04 	1.625517e+04 	1.081598e+04 	8.375308e+03 	1.455011e+04 	1.965664e+04 	1.710208e+04 	1.406182e+04 	1.668891e+04 	1.940019e+04 	1.721800e+04 	1.551377e+04 	1.828637e+04 	1.888557e+04 	1.249957e+04 	6.855754e+03 	9.487130e+03 	1.414292e+04 	1.163964e+04 	5.618608e+03 	4.931762e+03 	7.649532e+03 	6.022974e+03 	1.722705e+03 	2.332730e+03 	6.535078e+03 	6.507144e+03 	2.687412e+03 	2.684673e+03 	6.676414e+03 	7.199639e+03 	3.470665e+03 	2.810170e+03 	6.635695e+03 	7.826313e+03 	4.334605e+03 	3.020438e+03 	6.558946e+03 	8.468847e+03 	5.554288e+03 	3.873982e+03 	6.991874e+03 	9.157940e+03 	6.450056e+03 	4.435894e+03
