0	0	0	0
0	0	0	-21.5840575019053
0	0	0	-43.1681150038106
0	0	0	-64.752172505716
0	0	0	-86.3362300076213
0	0	0	-107.920287509527
0	0	0	-129.504345011432
0	0	0	-151.088402513337
0	0	0	-172.672460015243
0	0	0	-194.256517517148
0	0	0	-215.840575019053
0	0	0	-237.424632520959
0	0	0	-259.008690022864
0	0	0	-280.592747524769
0	0	0	-302.176805026675
0	0	0	-323.76086252858
0	0	0	-345.344920030485
0	0	0	-366.928977532391
0	0	0	-388.513035034296
0	0	0	-410.097092536201
0	0	0	-431.681150038107
0	0	0	-453.265207540012
0	0	0	-474.849265041917
0	0	0	-496.433322543823
0	0	0	-518.017380045728
0	0	0	-539.601437547633
0	0	0	-561.185495049539
0	0	0	-582.769552551444
0	0	0	-604.353610053349
0	0	0	-625.937667555254
0	0	0	-647.52172505716
0	0	0	-669.105782559065
0	0	0	-690.68984006097
0	0	0	-712.273897562876
0	0	0	-733.857955064781
0	0	0	-755.442012566686
0	0	0	-777.026070068592
0	0	0	-798.610127570497
0	0	0	-820.194185072402
0	0	0	-841.778242574308
0	0	0	-863.362300076213
0	0	0	-884.946357578118
0	0	0	-906.530415080024
0	0	0	-928.114472581929
0	0	0	-949.698530083834
0	0	0	-971.28258758574
0	0	0	-992.866645087645
0	0	0	-1014.45070258955
0	0	0	-1036.03476009146
0	0	0	-1057.61881759336
0	0	0	-1079.20287509527
0	0	0	-1100.78693259717
0	0	0	-1122.37099009908
0	0	0	-1143.95504760098
0	0	0	-1165.53910510289
0	0	0	-1187.12316260479
0	0	0	-1208.7072201067
0	0	0	-1230.2912776086
0	0	0	-1251.87533511051
0	0	0	-1273.45939261241
0	0	0	-1295.04345011432
0	0	0	-1316.62750761623
0	0	0	-1338.21156511813
0	0	0	-1359.79562262004
0	0	0	-1381.37968012194
