5.840000e+04	 -3.802176e-02	 -3.863964e-06	 8.968918e-01	 8.543323e-04	 2.040000e+05	 4.271027e-04	 0.000000e+00	 0.000000e+00	 5.268895e-05
5.840000e+04	 -3.952595e-02	 5.412790e-07	 9.122932e-01	 8.397800e-04	 2.046693e+05	 1.277118e-03	 3.257722e-05	 3.082427e-04	 5.804724e-05
5.840000e+04	 -4.042213e-02	 4.867587e-06	 9.279789e-01	 8.252617e-04	 2.053380e+05	 2.121599e-03	 2.920047e-04	 3.140005e-04	 5.700984e-05
5.840000e+04	 -4.072115e-02	 9.019162e-06	 9.430169e-01	 8.117428e-04	 2.060062e+05	 2.960607e-03	 5.393015e-04	 3.010814e-04	 4.991089e-05
5.840000e+04	 -4.044711e-02	 1.292964e-05	 9.565954e-01	 8.000567e-04	 2.066738e+05	 3.794202e-03	 7.706322e-04	 2.718688e-04	 3.742593e-05
5.840000e+04	 -3.963325e-02	 1.653646e-05	 9.680502e-01	 7.908618e-04	 2.073409e+05	 4.622444e-03	 9.824356e-04	 2.293008e-04	 2.050157e-05
5.840000e+04	 -3.832147e-02	 1.978115e-05	 9.768775e-01	 7.846114e-04	 2.080074e+05	 5.445391e-03	 1.171439e-03	 1.765755e-04	 2.529342e-07
5.840000e+04	 -3.656168e-02	 2.260966e-05	 9.827327e-01	 7.815473e-04	 2.086733e+05	 6.263102e-03	 1.334672e-03	 1.168788e-04	 -2.212950e-05
5.840000e+04	 -3.441116e-02	 2.497281e-05	 9.854216e-01	 7.817139e-04	 2.093386e+05	 7.075632e-03	 1.469488e-03	 5.322080e-05	 -4.545263e-05
5.840000e+04	 -3.193391e-02	 2.682722e-05	 9.848877e-01	 7.849881e-04	 2.100034e+05	 7.883040e-03	 1.573613e-03	 -1.163151e-05	 -6.857128e-05
5.840000e+04	 -2.919979e-02	 2.813689e-05	 9.812000e-01	 7.911096e-04	 2.106677e+05	 8.685378e-03	 1.645234e-03	 -7.515138e-05	 -9.041909e-05
5.840000e+04	 -2.628352e-02	 2.887562e-05	 9.745430e-01	 7.997038e-04	 2.113313e+05	 9.482704e-03	 1.683130e-03	 -1.350070e-04	 -1.100297e-04
5.840000e+04	 -2.326334e-02	 2.903013e-05	 9.652096e-01	 8.103032e-04	 2.119944e+05	 1.027507e-02	 1.686847e-03	 -1.890131e-04	 -1.265596e-04
5.840000e+04	 -2.021920e-02	 2.860294e-05	 9.535938e-01	 8.223829e-04	 2.126570e+05	 1.106253e-02	 1.656850e-03	 -2.351121e-04	 -1.393095e-04
5.840000e+04	 -1.712307e-02	 2.761424e-05	 9.401851e-01	 8.353960e-04	 2.133190e+05	 1.184513e-02	 1.594619e-03	 -2.713668e-04	 -1.478171e-04
5.840000e+04	 -1.426680e-02	 2.610218e-05	 9.255473e-01	 8.487928e-04	 2.139804e+05	 1.262293e-02	 1.502647e-03	 -2.962601e-04	 -1.515419e-04
5.840000e+04	 -1.150662e-02	 2.412121e-05	 9.103445e-01	 8.620255e-04	 2.146413e+05	 1.339598e-02	 1.384336e-03	 -3.077438e-04	 -1.504025e-04
5.840000e+04	 -9.121580e-03	 2.173874e-05	 8.952939e-01	 8.745444e-04	 2.153016e+05	 1.416433e-02	 1.243781e-03	 -3.047233e-04	 -1.442962e-04
5.840000e+04	 -6.951104e-03	 1.903002e-05	 8.811587e-01	 8.857974e-04	 2.159613e+05	 1.492802e-02	 1.085479e-03	 -2.862415e-04	 -1.335102e-04
5.840000e+04	 -5.362183e-03	 1.607209e-05	 8.686938e-01	 8.952436e-04	 2.166205e+05	 1.568711e-02	 9.139712e-04	 -2.524454e-04	 -1.184542e-04
5.840000e+04	 -4.173260e-03	 1.293725e-05	 8.586207e-01	 9.023878e-04	 2.172792e+05	 1.644164e-02	 7.334746e-04	 -2.039880e-04	 -9.984967e-05
5.840000e+04	 -3.300412e-03	 9.687195e-06	 8.515503e-01	 9.068256e-04	 2.179372e+05	 1.719167e-02	 5.475573e-04	 -1.430905e-04	 -7.867049e-05
5.840000e+04	 -2.866394e-03	 6.368864e-06	 8.479159e-01	 9.082777e-04	 2.185947e+05	 1.793723e-02	 3.589111e-04	 -7.333867e-05	 -5.613813e-05
5.840000e+04	 -2.879920e-03	 3.013165e-06	 8.479198e-01	 9.066072e-04	 2.192517e+05	 1.867837e-02	 1.692958e-04	 5.867767e-07	 -3.360357e-05
5.840000e+04	 -3.345462e-03	 -3.625180e-07	 8.515005e-01	 9.018407e-04	 2.199081e+05	 1.941515e-02	 -2.030751e-05	 7.332494e-05	 -1.248444e-05
5.840000e+04	 -4.265137e-03	 -3.748178e-06	 8.583282e-01	 8.942084e-04	 2.205639e+05	 2.014760e-02	 -2.093418e-04	 1.394166e-04	 5.833406e-06
5.840000e+04	 -5.639753e-03	 -7.132629e-06	 8.678326e-01	 8.841865e-04	 2.212192e+05	 2.087577e-02	 -3.971907e-04	 1.939506e-04	 2.011949e-05
5.840000e+04	 -7.468711e-03	 -1.049480e-05	 8.792595e-01	 8.725004e-04	 2.218740e+05	 2.159970e-02	 -5.826962e-04	 2.331636e-04	 2.943246e-05
5.840000e+04	 -9.748704e-03	 -1.379748e-05	 8.917480e-01	 8.600447e-04	 2.225281e+05	 2.231943e-02	 -7.638208e-04	 2.548574e-04	 3.322607e-05
5.840000e+04	 -1.247156e-02	 -1.698522e-05	 9.044132e-01	 8.477599e-04	 2.231818e+05	 2.303502e-02	 -9.375432e-04	 2.585111e-04	 3.138883e-05
