0	-6.28318530717959	4
1	-6.23390542241739	4
2	-6.1846255376552	4
3	-6.13534565289301	4
4	-6.08606576813081	4
5	-6.03678588336862	4
6	-5.98750599860643	4
7	-5.93822611384424	4
8	-5.88894622908204	4
9	-5.83966634431985	4
10	-5.79038645955766	4
11	-5.74110657479546	4
12	-5.69182669003327	4
13	-5.64254680527108	4
14	-5.59326692050889	4
15	-5.54398703574669	4
16	-5.4947071509845	4
17	-5.44542726622231	4
18	-5.39614738146012	4
19	-5.34686749669792	4
20	-5.29758761193573	4
21	-5.24830772717354	4
22	-5.19902784241134	4
23	-5.14974795764915	4
24	-5.10046807288696	4
25	-5.05118818812477	4
26	-5.00190830336257	4
27	-4.95262841860038	4
28	-4.90334853383819	4
29	-4.85406864907599	4
30	-4.8047887643138	4
31	-4.75550887955161	4
32	-4.70622899478942	4
33	-4.65694911002722	4
34	-4.60766922526503	4
35	-4.55838934050284	4
36	-4.50910945574064	4
37	-4.45982957097845	4
38	-4.41054968621626	4
39	-4.36126980145407	4
40	-4.31198991669187	4
41	-4.26271003192968	4
42	-4.21343014716749	4
43	-4.1641502624053	4
44	-4.1148703776431	4
45	-4.06559049288091	4
46	-4.01631060811872	4
47	-3.96703072335652	4
48	-3.91775083859433	4
49	-3.86847095383214	4
50	-3.81919106906994	4
51	-3.76991118430775	4
52	-3.72063129954556	4
53	-3.67135141478337	4
54	-3.62207153002117	4
55	-3.57279164525898	4
56	-3.52351176049679	4
57	-3.47423187573459	4
58	-3.4249519909724	4
59	-3.37567210621021	4
60	-3.32639222144802	4
61	-3.27711233668582	4
62	-3.22783245192363	4
63	-3.17855256716144	4
64	-3.12927268239924	4
65	-3.07999279763705	4
66	-3.03071291287486	4
67	-2.98143302811267	4
68	-2.93215314335047	4
69	-2.88287325858828	4
70	-2.83359337382609	4
71	-2.7843134890639	4
72	-2.7350336043017	4
73	-2.68575371953951	4
74	-2.63647383477732	4
75	-2.58719395001512	4
76	-2.53791406525293	4
77	-2.48863418049074	4
78	-2.43935429572855	4
79	-2.39007441096635	4
80	-2.34079452620416	4
81	-2.29151464144197	4
82	-2.24223475667977	4
83	-2.19295487191758	4
84	-2.14367498715539	4
85	-2.0943951023932	4
86	-2.045115217631	4
87	-1.99583533286881	4
88	-1.94655544810662	4
89	-1.89727556334442	4
90	-1.84799567858223	4
91	-1.79871579382004	4
92	-1.74943590905785	4
93	-1.70015602429565	4
94	-1.65087613953346	4
95	-1.60159625477127	4
96	-1.55231637000907	4
97	-1.50303648524688	4
98	-1.45375660048469	4
99	-1.4044767157225	4
100	-1.3551968309603	4
101	-1.30591694619811	4
102	-1.25663706143592	4
103	-1.20735717667372	4
104	-1.15807729191153	4
105	-1.10879740714934	4
106	-1.05951752238715	4
107	-1.01023763762495	4
108	-0.96095775286276	4
109	-0.911677868100568	4
110	-0.862397983338375	4
111	-0.813118098576182	4
112	-0.763838213813989	4
113	-0.714558329051796	4
114	-0.665278444289603	4
115	-0.61599855952741	4
116	-0.566718674765218	4
117	-0.517438790003025	4
118	-0.468158905240832	4
119	-0.418879020478639	4
120	-0.369599135716446	4
121	-0.320319250954253	4
122	-0.271039366192061	4
123	-0.221759481429868	4
124	-0.172479596667675	4
125	-0.123199711905482	4
126	-0.073919827143289	4
127	-0.0246399423810963	4
128	0.0246399423810963	4
129	0.073919827143289	4
130	0.123199711905482	4
131	0.172479596667674	4
132	0.221759481429868	4
133	0.271039366192061	4
134	0.320319250954253	4
