   15000.000000000000       -8.3867600966824476        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   30000.000000000000       -16.773520193364895        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   45000.000000000000       -25.160280290047343        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   60000.000000000000       -33.547040386729790        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   75000.000000000000       -41.933800483412234        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   90000.000000000000       -50.320560580094678        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   105000.00000000000       -58.707320676777123        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   120000.00000000000       -67.094080773459567        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   135000.00000000000       -75.480840870142018        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   150000.00000000000       -83.867600966824469        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
   165000.00000000000       -92.254361063506920        1.3364941522254670        2.4826912895230187E-004   2.4299893676826671E-004  -1.3247420418277783E-003   5500.0000000000000        0.0000000000000000        6.8635394456289980        7.0866198691007671        1.9912313669919971E-002  -6.8721681833267212E-002  -1.3154249791639226E-003  -3.7528075694201919E-002   1.0000000000000000     
