   0.0000000000000000       -424.84128182824554       -25.000000000000007       -4.7319380042801056E-003  -4.6283439785244854E-003  -1.8011603697965987E-003   5401.5000000000000       -5.0000000000000001E-003
   5000.0000000000000       -331.02992675276658       -36.579582010904957       -6.9216971037068939E-003  -6.7702354267823355E-003  -1.7078459902410605E-003   5403.0000000000000        2.9999999999999997E-004
   10000.000000000000       -233.62132931326002       -35.079582010904957       -6.6359501230807824E-003  -6.4908098826727649E-003  -1.7082128843024433E-003   5404.5000000000000        2.9999999999999997E-004
   15000.000000000000       -140.29709286825133       -33.579582010904957       -6.3503677665163617E-003  -6.2115394026831215E-003  -1.7085895738298920E-003   5406.0000000000000        2.9999999999999997E-004
   20000.000000000000       -51.056153128302491       -32.079582010904957       -6.0649498903964563E-003  -5.9324238577725301E-003  -1.7089760407403690E-003   5407.5000000000000        2.9999999999999997E-004
   25000.000000000000        34.102482155312856       -30.579582010904957       -5.7796963512718406E-003  -5.6534631190432528E-003  -1.7093722669831136E-003   5409.0000000000000        2.9999999999999997E-004
   30000.000000000000        115.17973344784374       -29.079582010904957       -5.4946070058610012E-003  -5.3746570577404961E-003  -1.7097782345396116E-003   5410.5000000000000        2.9999999999999997E-004
   35000.000000000000        192.17644968753652       -27.579582010904957       -5.2096817110498898E-003  -5.0960055452522086E-003  -1.7101939254235347E-003   5412.0000000000000        2.9999999999999997E-004
   40000.000000000000        265.09340854135121       -26.079582010904957       -4.9249203238916758E-003  -4.8175084531088862E-003  -1.7106193216806600E-003   5413.5000000000000        2.9999999999999997E-004
   45000.000000000000        333.93131665992314       -24.579582010904957       -4.6403227016065043E-003  -4.5391656529833709E-003  -1.7110544053888102E-003   5415.0000000000000        2.9999999999999997E-004
   50000.000000000000        396.64982369419494       -16.893567504882821       -3.1883809589424153E-003  -3.1189084288531007E-003  -1.7558496716703869E-003   5416.5000000000000        5.0000000000000001E-003
   55000.000000000000        408.89505604549549        8.1064324951171844        1.5295151646812517E-003   1.4962038566107760E-003  -1.9248097126368690E-003   5418.0000000000000        5.0000000000000001E-003
   60000.000000000000        350.46004029870545        22.875560811360678        4.3149024779092068E-003   4.2209725641407288E-003  -2.0204496574502732E-003   5419.5000000000000        2.9999999999999997E-004
   65000.000000000000        274.67023582197544        24.375560811360678        4.5965194854036238E-003   4.4965063293415757E-003  -2.0209561460192713E-003   5421.0000000000000        2.9999999999999997E-004
   70000.000000000000        194.07116729221485        25.875560811360678        4.8779747887461363E-003   4.7718876553915508E-003  -2.0214721296212368E-003   5422.5000000000000        2.9999999999999997E-004
   75000.000000000000        108.66273443249848        27.375560811360678        5.1592685285398862E-003   5.0471166687611878E-003  -2.0219975906928937E-003   5424.0000000000000        2.9999999999999997E-004
   80000.000000000000        18.444769981880849        28.875560811360678        5.4404008452241239E-003   5.3221934957811594E-003  -2.0225325117023199E-003   5425.5000000000000        2.9999999999999997E-004
   85000.000000000000       -76.582960061948512        30.375560811360678        5.7213718790744463E-003   5.5971182626424693E-003  -2.0230768751488479E-003   5427.0000000000000        2.9999999999999997E-004
   90000.000000000000       -176.42075620072961        31.875560811360678        6.0021817702030330E-003   5.8718910953966443E-003  -2.0236306635630259E-003   5428.5000000000000        2.9999999999999997E-004
   95000.000000000000       -281.06898519441359        33.375560811360678        6.2828306585588885E-003   6.1465121199559261E-003  -2.0241938595065619E-003   5430.0000000000000        2.9999999999999997E-004
   100000.00000000000       -390.25149874740731        32.856936035156252        6.1834286577528768E-003   6.0493300258043364E-003  -2.0102786448433223E-003   5431.5000000000000       -5.0000000000000001E-003
   105000.00000000000       -452.59699470172586        7.8569360351562469        1.4781927084940988E-003   1.4461505678550059E-003  -1.8206471344076318E-003   5433.0000000000000       -5.0000000000000001E-003
   110000.00000000000       -440.50785633599554       -17.143063964843758       -3.2243476860215926E-003  -3.1544878028970020E-003  -1.6309856120528699E-003   5434.5000000000000       -5.0000000000000001E-003
   115000.00000000000       -369.55085896958889       -38.469224344889334       -7.2333997887759141E-003  -7.0767520869921509E-003  -1.4676698212484247E-003   5436.0000000000000        2.9999999999999997E-004
   120000.00000000000       -282.01311960181522       -36.969224344889334       -6.9493635689712539E-003  -6.7989378105543603E-003  -1.4682223344102039E-003   5437.5000000000000        2.9999999999999997E-004
   125000.00000000000       -197.94842717404737       -35.469224344889334       -6.6654899375534621E-003  -6.5212767686871360E-003  -1.4687843349817310E-003   5439.0000000000000        2.9999999999999997E-004
   130000.00000000000       -117.35694352232207       -33.969224344889334       -6.3817787535980150E-003  -6.2437688346455899E-003  -1.4693558054424431E-003   5440.5000000000000        2.9999999999999997E-004
   135000.00000000000       -40.238898845282279       -32.469224344889334       -6.0982298763441380E-003  -5.9664138818245746E-003  -1.4699367283029440E-003   5442.0000000000000        2.9999999999999997E-004
   140000.00000000000        33.405408541909026       -30.969224344889334       -5.8148431651945534E-003  -5.6892117837584882E-003  -1.4705270861049597E-003   5443.5000000000000        2.9999999999999997E-004
   145000.00000000000        103.57561245292966       -29.469224344889334       -5.5316184797152513E-003  -5.4121624141210889E-003  -1.4711268614212810E-003   5445.0000000000000        2.9999999999999997E-004
   150000.00000000000        170.27127907493428       -27.969224344889334       -5.2485556796352563E-003  -5.1352656467252974E-003  -1.4717360368556734E-003   5446.5000000000000        2.9999999999999997E-004
   155000.00000000000        233.49190721247120       -26.469224344889334       -4.9656546248463759E-003  -4.8585213555230045E-003  -1.4723545950428641E-003   5448.0000000000000        2.9999999999999997E-004
